column,seed,method,endpoint,retention_quintile,n,rmse,mae,mean_signed_error,sse_share,top10_retention_sse_share,top20_retention_sse_share
40g,1362771960,CORRECTED_JOINT_FULL128,V2,5,17,25.59116731811031,18.99451931546157,-13.646949779311376,0.42063983496630514,0.0049485563313562235,0.010140152631998186
40g,1362771960,BALANCED_JOINT_FULL128,V1,1,18,6.045189360989187,4.7640616825540185,-0.6223031011706451,0.031128650520343054,0.02026409235954794,0.031128650520343054
40g,1362771960,BALANCED_JOINT_FULL128,V1,2,18,5.648705919678662,4.284833009908858,1.4867693925034098,0.027179308650004317,0.02026409235954794,0.031128650520343054
40g,1362771960,BALANCED_JOINT_FULL128,V1,3,17,12.198783624263498,9.808189084930003,7.271757345539757,0.11971537972947018,0.02026409235954794,0.031128650520343054
40g,1362771960,BALANCED_JOINT_FULL128,V1,4,17,7.911611610125706,5.860370542255354,1.0272921469336647,0.05035548804145234,0.02026409235954794,0.031128650520343054
40g,1362771960,BALANCED_JOINT_FULL128,V1,5,17,30.970172362258207,22.023005097772025,-12.076939644814779,0.7716211730587302,0.02026409235954794,0.031128650520343054
40g,1362771960,BALANCED_JOINT_FULL128,V2,1,18,5.175478063421817,4.388148140904317,3.625681315672582,0.01731785414563443,0.010118520357133062,0.01731785414563443
40g,1362771960,BALANCED_JOINT_FULL128,V2,2,18,11.509988037570313,9.550082368138588,8.136779037801254,0.0856530589901046,0.010118520357133062,0.01731785414563443
40g,1362771960,BALANCED_JOINT_FULL128,V2,3,17,13.86244539326881,11.13972627151243,-1.3106035814787251,0.1173408544667394,0.010118520357133062,0.01731785414563443
40g,1362771960,BALANCED_JOINT_FULL128,V2,4,17,25.42490185599594,20.714762979447197,1.4714248688980054,0.39471908000458095,0.010118520357133062,0.01731785414563443
40g,1362771960,BALANCED_JOINT_FULL128,V2,5,17,25.108929114467607,19.11402670184958,-12.710374598824686,0.38496915239294055,0.010118520357133062,0.01731785414563443
40g,1362771960,A2_HIER_SHRINK_ORIGINAL,V1,1,18,4.838164283225328,3.3141722177956128,-0.6244047092111854,0.02087893028526394,0.014554820846894296,0.02087893028526394
40g,1362771960,A2_HIER_SHRINK_ORIGINAL,V1,2,18,5.32685468073388,3.97949959178092,1.702203252570281,0.02530980041349797,0.014554820846894296,0.02087893028526394
40g,1362771960,A2_HIER_SHRINK_ORIGINAL,V1,3,17,10.552420567601834,8.350943899260578,6.0217341711159245,0.09380535294073229,0.014554820846894296,0.02087893028526394
40g,1362771960,A2_HIER_SHRINK_ORIGINAL,V1,4,17,7.467464642041677,6.032214188455312,-0.8874211744119381,0.04697532443238512,0.014554820846894296,0.02087893028526394
40g,1362771960,A2_HIER_SHRINK_ORIGINAL,V1,5,17,31.066456840683415,21.354143123043738,-11.936409720312266,0.8130305919281205,0.014554820846894296,0.02087893028526394
40g,1362771960,A2_HIER_SHRINK_ORIGINAL,V2,1,18,4.725479219509794,3.9918088588673886,2.913056485004304,0.014777671004314168,0.007758279129461735,0.014777671004314168
40g,1362771960,A2_HIER_SHRINK_ORIGINAL,V2,2,18,11.012848928613305,8.930487889797593,7.508963584232196,0.08026267719576256,0.007758279129461735,0.014777671004314168
40g,1362771960,A2_HIER_SHRINK_ORIGINAL,V2,3,17,13.836815712170925,10.981141021282166,-2.298641227289874,0.11966386007572412,0.007758279129461735,0.014777671004314168
40g,1362771960,A2_HIER_SHRINK_ORIGINAL,V2,4,17,24.353573583773706,19.806470390796402,-0.9678566690193307,0.37069445490465985,0.007758279129461735,0.014777671004314168
40g,1362771960,A2_HIER_SHRINK_ORIGINAL,V2,5,17,25.755500970736893,19.578676348600023,-13.908593685810924,0.41460133681953926,0.007758279129461735,0.014777671004314168
40g,1362771960,A3_HIER_SHRINK_BALANCED,V1,1,18,5.8598037943339625,4.467155558751344,-0.23992687561452167,0.029412787223078447,0.019442142221997707,0.029412787223078447
40g,1362771960,A3_HIER_SHRINK_BALANCED,V1,2,18,5.586090131986541,4.127314444207401,2.0931587002326526,0.02672919685541883,0.019442142221997707,0.029412787223078447
40g,1362771960,A3_HIER_SHRINK_BALANCED,V1,3,17,12.061900823408676,9.579410830957302,7.222462951526976,0.11770040431146059,0.019442142221997707,0.029412787223078447
40g,1362771960,A3_HIER_SHRINK_BALANCED,V1,4,17,7.26674813801015,5.77984821950432,-0.04000966509969907,0.042719549503850145,0.019442142221997707,0.029412787223078447
40g,1362771960,A3_HIER_SHRINK_BALANCED,V1,5,17,31.11924913602292,21.970150670007342,-12.173032590761753,0.7834380621061918,0.019442142221997707,0.029412787223078447
40g,1362771960,A3_HIER_SHRINK_BALANCED,V2,1,18,5.794420449299403,4.895059206024488,3.924359663128805,0.021428030531676114,0.012413145893360312,0.021428030531676114
40g,1362771960,A3_HIER_SHRINK_BALANCED,V2,2,18,11.853831291053986,9.784218079281837,8.715377957174297,0.08967672315927384,0.012413145893360312,0.021428030531676114
40g,1362771960,A3_HIER_SHRINK_BALANCED,V2,3,17,14.019252153637808,11.284329588099887,-1.4650186425926677,0.11846453588142887,0.012413145893360312,0.021428030531676114
40g,1362771960,A3_HIER_SHRINK_BALANCED,V2,4,17,25.226440801375023,20.431731307692345,0.7431486051634484,0.38357529125482037,0.012413145893360312,0.021428030531676114
40g,1362771960,A3_HIER_SHRINK_BALANCED,V2,5,17,25.334072611024766,19.667935472224194,-13.20616230044591,0.3868554191728007,0.012413145893360312,0.021428030531676114
40g,1362771960,paper_style_current_v2,V1,1,18,4.857598275775534,3.567520666666667,1.575909333333333,0.024505907727470515,0.01861347148914925,0.024505907727470515
40g,1362771960,paper_style_current_v2,V1,2,18,4.530769085827207,3.457485944444444,0.6333862777777788,0.02131922728509254,0.01861347148914925,0.024505907727470515
40g,1362771960,paper_style_current_v2,V1,3,17,8.820771057249035,6.734052941176469,2.95759317647059,0.07631626704315359,0.01861347148914925,0.024505907727470515
40g,1362771960,paper_style_current_v2,V1,4,17,8.87107075440238,7.417713647058825,1.617772705882354,0.0771891227114294,0.01861347148914925,0.024505907727470515
40g,1362771960,paper_style_current_v2,V1,5,17,28.570946404615793,19.783729470588238,-9.779511117647058,0.8006694752328543,0.01861347148914925,0.024505907727470515
40g,1362771960,paper_style_current_v2,V2,1,18,6.427545016775041,5.430553222222223,3.0661388888888883,0.032218974573722386,0.024059044585671048,0.032218974573722386
40g,1362771960,paper_style_current_v2,V2,2,18,7.5056509158876406,5.8240525555555545,3.206805888888889,0.0439337408094468,0.024059044585671048,0.032218974573722386
40g,1362771960,paper_style_current_v2,V2,3,17,11.64620281918793,9.516615529411764,-2.5595699999999986,0.09990024988907026,0.024059044585671048,0.032218974573722386
40g,1362771960,paper_style_current_v2,V2,4,17,22.92226834488112,18.047885941176474,-0.321003,0.3870018678739211,0.024059044585671048,0.032218974573722386
40g,1362771960,paper_style_current_v2,V2,5,17,24.356480422088215,17.016906352941177,-12.166115294117645,0.4369451668538395,0.024059044585671048,0.032218974573722386
