outer_seed,strategy,round,member_seed,fit_seed,frozen_parameters_sha256_before,frozen_parameters_sha256_after,trainable_parameters_sha256_before,trainable_parameters_sha256_after,frozen_unchanged,trainable_changed
1101,pretrained_hybrid,3,42,110130042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,b04e20db1c065a127e76ae6cc7834b9c2c6acd5b8a57800774b8e46eee263cd8,True,True
1101,pretrained_hybrid,3,525,110130525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,d23e0333e6663579adc1537cd7e0d4424b0b56eb919697791241a1a5b60ab0e6,True,True
1101,pretrained_hybrid,3,1101,110131101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,7f4e092cf1455c96a6dd3078a4b9c08942af8ff40151fb68b1c1a78e5ac60d4b,True,True
1101,pretrained_hybrid,4,42,110140042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,19c1f52625ef1d419dc91a93cc4edcfa158904919c0c535268f8c898fe40dd90,True,True
1101,pretrained_hybrid,4,525,110140525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,832be4c2a4d42ab0a2f4ac688067a118fa5d12d7ec10be986d62823e67fa7817,True,True
1101,pretrained_hybrid,4,1101,110141101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,5c5dabd9ccc4e1237ebeb39e97bcddec664c7b7b86653bfa423eeb15e53c54ce,True,True
1101,pretrained_hybrid,5,42,110150042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,820fe23c59e8264845c425f49f674ff261ec9046b54e73b3779b19acf511090c,True,True
1101,pretrained_hybrid,5,525,110150525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,dbcf0d5c6a758ba864f95ea96324abee40a235285af421cdda4fc2bdb9388aa7,True,True
1101,pretrained_hybrid,5,1101,110151101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,f26a960c09a44d8d5a85642a92e1a6fe925932a8f095f9f87767d0469c0790c5,True,True
1101,pretrained_hybrid,6,42,110160042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,647389426cddaae3138681937a225bd93af7d2c9611d69e93856de27469664a7,True,True
1101,pretrained_hybrid,6,525,110160525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,2fba1376df3ed803158c90de6d19a1df8eb05f93f96836fab892af73b644c6c4,True,True
1101,pretrained_hybrid,6,1101,110161101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,25a2be8ec9119e39ae8a860e5be567695a2e10140e5a44ebd9c9e3f5589ad583,True,True
1101,pretrained_hybrid,7,42,110170042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,855d2e9e9c6d0637a1da45e5cd85a994b4008ba7ee0064cf98e4bb8be2631aa2,True,True
1101,pretrained_hybrid,7,525,110170525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,ae304309841854262616b0bf379f7a446afcdae696fdc9b85099d1f5f7d9059b,True,True
1101,pretrained_hybrid,7,1101,110171101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,5a5942bf55f6c59dca07385c6531d2d1abb65fe2cacf7d16a54419c5255a8353,True,True
1101,pretrained_quantile_width,1,42,110110042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,ae90b82c7cadccd10cf0348d481e6aea7e2e2cb3dc18648301ae68afa115c928,True,True
1101,pretrained_quantile_width,1,525,110110525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,d231ed220d31cf25ce31b80b146c87e531203d79b694bb8c65e6d411fd8c55c7,True,True
1101,pretrained_quantile_width,1,1101,110111101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,ca2dd7ac3f8209576a58725244d8fadb4512e490321dd109f332f4a0ba89eb23,True,True
1101,pretrained_quantile_width,2,42,110120042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,e961acab47a959fa29f889dd386e61506deee5f61089593429dc343b085875d9,True,True
1101,pretrained_quantile_width,2,525,110120525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,fbe5e0d513ce05037f346b0f7fedff0d20cb1883188f865069524294fcce6be7,True,True
1101,pretrained_quantile_width,2,1101,110121101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,2c1e2027ffdef30c673d74fd36cabf1631f5f24c3630b761415008e2bed6725c,True,True
1101,pretrained_quantile_width,3,42,110130042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,fd67c344d5eb3eb312b3d19ae540ae3ce556955376f3850c85efec807dff9fbb,True,True
1101,pretrained_quantile_width,3,525,110130525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,5630158c39e5e8ff71467695c5a8ffe9c5ebbb65f123414ebbb2f7c8a9bbe571,True,True
1101,pretrained_quantile_width,3,1101,110131101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,b2c03f45ef167805663ab3fa43ec1d98f4b645d92a32d9b2b683f99fd601ae9e,True,True
1101,pretrained_quantile_width,4,42,110140042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,b89b9bb8454fb727b18379eaa35c2b7793093213a6b50ab551b3942a0aa2cf44,True,True
1101,pretrained_quantile_width,4,525,110140525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,ad30086bec63dcf63299decea86772b85e32546a6948a20f58dc8e36c0b703ce,True,True
1101,pretrained_quantile_width,4,1101,110141101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,dead19c4f6af17838431d51e22795c19ba2e525ab9405ae613abcb63766e113b,True,True
1101,pretrained_quantile_width,5,42,110150042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,b75df31823ef4cb348a0f0556568626940aff618ab0f68420301888868960206,True,True
1101,pretrained_quantile_width,5,525,110150525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,7726e8db195aa7163c57632af63000b5a5b293d99e5caa2d4ac39bc3b4511ea0,True,True
1101,pretrained_quantile_width,5,1101,110151101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,0b0831d1c7bb60c602faadc1e2661b0063b38c1171166d2631444c085c29cf14,True,True
1101,pretrained_quantile_width,6,42,110160042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,af6a715eb65eb1110fd9e740d0e3ce0118d71f475eaca8562794eae1a8f97922,True,True
1101,pretrained_quantile_width,6,525,110160525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,5c034dec8d4e6d00a998d84bf9029d51d81796e01955d449a342ab2afd554459,True,True
1101,pretrained_quantile_width,6,1101,110161101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,1c5ce7727f21056ed0f8e168cf813e2b65775ba1dc5b38c7c0a8c2bc0926bd1f,True,True
1101,pretrained_quantile_width,7,42,110170042,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,55d08c7a605e174a0fa27e7d33775e6d677cf47849881d19049390cda668a410,20e4a2e75f3577a5818db0a58fe275046254806e79793ad3c90c4e56dee436b7,aa523eb7ffb25f7b26d986955e4eb0eae7fa489bb8af7805912dd5a5beb5d5d1,True,True
1101,pretrained_quantile_width,7,525,110170525,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,85c98a0ee54c358aa2af2a691d997fe508f3fc923ee103a0ead59e62d0e2a12b,3c9655055304e2e47175ba1509d6ccb411df9f6779b86890e18bc31d291d091a,5a34043a6d71fccc5ca76c36aeea90ef7590328aabe8f1aae9fb05035b24c87e,True,True
1101,pretrained_quantile_width,7,1101,110171101,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,8f935dd052c419b1588f9a9c48effd321031ce7739103c8575aab51212e6b3c4,13087ad6bd0d739d9f7999b51ab8e1d6fbc4bf8d41763963a49d2fcce020c45a,dd65e071e7cea1c97ff3726c5753eda50a4bd8460aacfa35ca640f6df4a3ca49,True,True
