column,protocol,seed,budget,actual_budget,method,target,dimension,level,q33,q67,q90,n,rmse,mae,median_absolute_error,compounds,eligible
25g,compound,769539383,70,70,physics_scale_residual,V2,source_q50,top10,10.401825200000001,16.278407920000003,26.279177599999997,14,59.55351257172913,48.34379177008624,39.396151572654006,,
25g,compound,769539383,70,70,physics_scale_residual,V2,target_magnitude,low,35.7375,57.56125,132.3625,37,7.42658202021054,5.78319328888599,4.899602151316664,,
25g,compound,769539383,70,70,physics_scale_residual,V2,target_magnitude,mid,35.7375,57.56125,132.3625,37,12.849249947711783,9.196285962948135,6.649207758727414,,
25g,compound,769539383,70,70,physics_scale_residual,V2,target_magnitude,high,35.7375,57.56125,132.3625,37,42.64518759082331,30.74188159273466,20.18796762263537,,
25g,compound,769539383,70,70,physics_scale_residual,V2,target_magnitude,top10,35.7375,57.56125,132.3625,12,66.81358331827809,56.39457614730069,51.807748596672205,,
25g,compound,769539383,70,70,physics_scale_residual,V2,EA,low,,,,39,35.32793691009804,21.85887803168567,14.825348444807062,,
25g,compound,769539383,70,70,physics_scale_residual,V2,EA,mid,,,,53,20.591904290666815,12.177755069761261,6.649207758727414,,
25g,compound,769539383,70,70,physics_scale_residual,V2,EA,high,,,,19,15.026816481167998,10.198583648208261,6.157464749419596,,
25g,compound,769539383,70,70,physics_scale_residual,V1,flow_ml_min,15,,,,111,18.40679160590634,11.193893884168185,5.799763859196375,16.0,True
25g,compound,769539383,70,70,physics_scale_residual,V2,flow_ml_min,15,,,,111,26.06958233509055,15.240453614856262,7.492044732187072,16.0,True
25g,compound,769539383,70,70,raw_column_conditioned,V1,source_q50,low,4.836678117000001,6.16009695,11.4009781,21,9.61121849582189,8.651961014285714,8.558946,,
25g,compound,769539383,70,70,raw_column_conditioned,V1,source_q50,mid,4.836678117000001,6.16009695,11.4009781,49,12.857860218020967,10.787306514285715,8.805688,,
25g,compound,769539383,70,70,raw_column_conditioned,V1,source_q50,high,4.836678117000001,6.16009695,11.4009781,41,62.621074579240194,43.66501841463415,33.26565600000001,,
25g,compound,769539383,70,70,raw_column_conditioned,V1,source_q50,top10,4.836678117000001,6.16009695,11.4009781,14,100.51037819112327,86.86857414285713,68.7442125,,
25g,compound,769539383,70,70,raw_column_conditioned,V1,target_magnitude,low,21.16625,36.3775,85.2875,37,9.110905855797524,7.489958116216216,7.255681999999998,,
25g,compound,769539383,70,70,raw_column_conditioned,V1,target_magnitude,mid,21.16625,36.3775,85.2875,37,14.99191281382614,12.689927383783782,11.723797000000001,,
25g,compound,769539383,70,70,raw_column_conditioned,V1,target_magnitude,high,21.16625,36.3775,85.2875,37,65.6425216573796,47.40214032432432,33.711515,,
25g,compound,769539383,70,70,raw_column_conditioned,V1,target_magnitude,top10,21.16625,36.3775,85.2875,12,108.50829614228054,98.14097258333334,73.2490905,,
25g,compound,769539383,70,70,raw_column_conditioned,V1,EA,low,,,,39,48.23969394022017,30.81313772564102,12.544838000000002,,
25g,compound,769539383,70,70,raw_column_conditioned,V1,EA,mid,,,,53,38.55565383650721,21.784189818867926,11.378472499999999,,
25g,compound,769539383,70,70,raw_column_conditioned,V1,EA,high,,,,19,8.194850204101309,7.59265914736842,7.9679210000000005,,
25g,compound,769539383,70,70,raw_column_conditioned,V2,source_q50,low,10.401825200000001,16.278407920000003,26.279177599999997,31,14.657016813160045,11.689543467741933,9.682572,,
25g,compound,769539383,70,70,raw_column_conditioned,V2,source_q50,mid,10.401825200000001,16.278407920000003,26.279177599999997,45,18.711313940532463,15.412175977777775,12.556329999999996,,
25g,compound,769539383,70,70,raw_column_conditioned,V2,source_q50,high,10.401825200000001,16.278407920000003,26.279177599999997,35,103.59647934255449,70.53075748571429,45.477386,,
25g,compound,769539383,70,70,raw_column_conditioned,V2,source_q50,top10,10.401825200000001,16.278407920000003,26.279177599999997,14,153.18205047855804,123.64938135714286,109.1984825,,
25g,compound,769539383,70,70,raw_column_conditioned,V2,target_magnitude,low,35.7375,57.56125,132.3625,37,10.063743480544527,8.880204810810811,8.433371000000001,,
25g,compound,769539383,70,70,raw_column_conditioned,V2,target_magnitude,mid,35.7375,57.56125,132.3625,37,16.208914884959654,14.814702797297299,13.481500000000004,,
25g,compound,769539383,70,70,raw_column_conditioned,V2,target_magnitude,high,35.7375,57.56125,132.3625,37,101.95051098397323,71.56185667567567,45.931751999999996,,
25g,compound,769539383,70,70,raw_column_conditioned,V2,target_magnitude,top10,35.7375,57.56125,132.3625,12,169.0620452420615,150.23269341666668,119.49106,,
25g,compound,769539383,70,70,raw_column_conditioned,V2,EA,low,,,,39,72.5510361188155,42.14781243589745,13.740685,,
25g,compound,769539383,70,70,raw_column_conditioned,V2,EA,mid,,,,53,59.63669906085007,31.574941499999998,16.372492,,
25g,compound,769539383,70,70,raw_column_conditioned,V2,EA,high,,,,19,14.980647064421454,10.908615473684211,6.656174,,
25g,compound,769539383,70,70,raw_column_conditioned,V1,flow_ml_min,15,,,,111,39.22884442545697,22.527341941441442,11.329809999999998,16.0,True
25g,compound,769539383,70,70,raw_column_conditioned,V2,flow_ml_min,15,,,,111,59.882981846496016,31.752254761261263,13.740685,16.0,True
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V1,source_q50,low,4.836678117000001,6.16009695,11.4009781,21,5.059824372888832,3.698910904761905,2.824216,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V1,source_q50,mid,4.836678117000001,6.16009695,11.4009781,49,10.41047917630399,6.473903489795919,4.612663999999999,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V1,source_q50,high,4.836678117000001,6.16009695,11.4009781,41,59.464954147386585,38.15413902439025,17.928368,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V1,source_q50,top10,4.836678117000001,6.16009695,11.4009781,14,98.28013892922993,83.86838514285715,70.061953,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V1,target_magnitude,low,21.16625,36.3775,85.2875,37,5.323537488544104,4.748043594594594,4.612663999999999,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V1,target_magnitude,mid,21.16625,36.3775,85.2875,37,4.839196890576626,3.865682054054054,3.3483400000000003,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V1,target_magnitude,high,21.16625,36.3775,85.2875,37,63.440211093296384,44.33811489189189,26.60901,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V1,target_magnitude,top10,21.16625,36.3775,85.2875,12,105.66960837240057,94.14781983333334,78.3770765,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V1,EA,low,,,,39,51.437620324730936,29.890163025641023,10.927135999999997,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V1,EA,mid,,,,53,29.79056724963881,13.210942886792457,4.612663999999999,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V1,EA,high,,,,19,5.637396419330661,4.9116720526315785,4.590941999999998,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V2,source_q50,low,10.401825200000001,16.278407920000003,26.279177599999997,31,9.851187490073688,7.579714483870967,5.2293400000000005,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V2,source_q50,mid,10.401825200000001,16.278407920000003,26.279177599999997,45,14.450566120939332,12.457681733333336,11.210716999999999,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V2,source_q50,high,10.401825200000001,16.278407920000003,26.279177599999997,35,94.18253960864065,63.811936085714294,40.07073,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V2,source_q50,top10,10.401825200000001,16.278407920000003,26.279177599999997,14,140.0777438875426,111.78505985714287,94.489295,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V2,target_magnitude,low,35.7375,57.56125,132.3625,37,11.626138546810214,10.105900108108107,10.865302999999997,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V2,target_magnitude,mid,35.7375,57.56125,132.3625,37,14.576742909252129,10.845593918918919,9.017939999999996,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V2,target_magnitude,high,35.7375,57.56125,132.3625,37,91.53415441247327,60.91295435135133,28.458153999999993,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V2,target_magnitude,top10,35.7375,57.56125,132.3625,12,152.91312146754885,132.62284041666666,133.277465,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V2,EA,low,,,,39,75.11667392835373,44.442332897435904,18.39667,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V2,EA,mid,,,,53,43.39773257916065,20.746179981132077,10.196056000000006,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V2,EA,high,,,,19,12.547228124017225,10.325582526315792,9.837704000000002,,
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V1,flow_ml_min,15,,,,111,36.86198702140958,17.650613513513512,5.519097000000002,16.0,True
25g,compound,769539383,70,70,mass_normalized_column_conditioned,V2,flow_ml_min,15,,,,111,53.93251942739358,27.288149459459465,13.084047999999996,16.0,True
25g,compound,769539383,100,98,scale_only,V1,source_q50,low,5.141715109,6.766586271000001,12.727330300000004,33,7.050294977497817,6.387258376090335,6.462872062757416,,
25g,compound,769539383,100,98,scale_only,V1,source_q50,mid,5.141715109,6.766586271000001,12.727330300000004,42,11.827072238813304,8.83488385641962,8.106586140228508,,
25g,compound,769539383,100,98,scale_only,V1,source_q50,high,5.141715109,6.766586271000001,12.727330300000004,36,23.936775322402156,15.282902146693504,7.278238307916219,,
25g,compound,769539383,100,98,scale_only,V1,source_q50,top10,5.141715109,6.766586271000001,12.727330300000004,13,36.69766801314962,27.131018987626113,21.748799263369648,,
25g,compound,769539383,100,98,scale_only,V1,target_magnitude,low,21.16625,36.3775,85.2875,37,9.996978450403205,9.179367310188722,9.032934707156766,,
25g,compound,769539383,100,98,scale_only,V1,target_magnitude,mid,21.16625,36.3775,85.2875,37,11.093452031628262,6.743517478776336,5.057199590770338,,
25g,compound,769539383,100,98,scale_only,V1,target_magnitude,high,21.16625,36.3775,85.2875,37,23.186085486452757,14.672496985672005,7.5666821463676825,,
25g,compound,769539383,100,98,scale_only,V1,target_magnitude,top10,21.16625,36.3775,85.2875,12,35.90929191898746,27.150978837984226,22.15755381014357,,
25g,compound,769539383,100,98,scale_only,V1,EA,low,,,,39,23.004954347269706,13.589963135213933,6.718974093834163,,
25g,compound,769539383,100,98,scale_only,V1,EA,mid,,,,53,10.537237494561115,8.214096688116449,6.60189254716391,,
25g,compound,769539383,100,98,scale_only,V1,EA,high,,,,19,9.22667278790799,8.772286258845046,9.032934707156766,,
25g,compound,769539383,100,98,scale_only,V2,source_q50,low,10.0788512,16.15530808,31.095584300000002,25,9.04375683502243,7.037810316706369,6.081627617052089,,
25g,compound,769539383,100,98,scale_only,V2,source_q50,mid,10.0788512,16.15530808,31.095584300000002,51,12.746158484000091,11.424310300795247,12.446526230078987,,
25g,compound,769539383,100,98,scale_only,V2,source_q50,high,10.0788512,16.15530808,31.095584300000002,35,41.76474237787769,29.577974079580404,21.75001574643234,,
25g,compound,769539383,100,98,scale_only,V2,source_q50,top10,10.0788512,16.15530808,31.095584300000002,11,63.854509453614774,48.29702522169345,35.37945484402985,,
25g,compound,769539383,100,98,scale_only,V2,target_magnitude,low,35.7375,57.56125,132.3625,37,11.58106489411134,10.4263156790619,10.637106432290192,,
25g,compound,769539383,100,98,scale_only,V2,target_magnitude,mid,35.7375,57.56125,132.3625,37,14.384416115614897,11.33250420738619,8.558170183386487,,
25g,compound,769539383,100,98,scale_only,V2,target_magnitude,high,35.7375,57.56125,132.3625,37,39.8519246847625,26.722644330944647,18.00454086041846,,
25g,compound,769539383,100,98,scale_only,V2,target_magnitude,top10,35.7375,57.56125,132.3625,12,65.01834824416278,51.87891288123209,50.643741752454545,,
25g,compound,769539383,100,98,scale_only,V2,EA,low,,,,39,35.44603139227223,22.68036103435329,16.109398280266944,,
25g,compound,769539383,100,98,scale_only,V2,EA,mid,,,,53,18.919221454130096,13.180992858003295,8.82597014376178,,
25g,compound,769539383,100,98,scale_only,V2,EA,high,,,,19,13.396048415142806,11.088814433135688,9.916327236421058,,
25g,compound,769539383,100,98,scale_only,V1,flow_ml_min,15,,,,111,15.922717694130803,10.19846059154568,6.989794469464755,16.0,True
25g,compound,769539383,100,98,scale_only,V2,flow_ml_min,15,,,,111,25.358814326572677,16.160488072464247,11.726621348461649,16.0,True
25g,compound,769539383,100,98,local_identity_shrinkage,V1,source_q50,low,5.141715109,6.766586271000001,12.727330300000004,33,4.668070880214609,3.5715915506929243,2.962951517669776,,
25g,compound,769539383,100,98,local_identity_shrinkage,V1,source_q50,mid,5.141715109,6.766586271000001,12.727330300000004,42,11.184198282246058,7.030087027690327,5.137623912885465,,
25g,compound,769539383,100,98,local_identity_shrinkage,V1,source_q50,high,5.141715109,6.766586271000001,12.727330300000004,36,22.00858718850012,14.171005704160425,6.758811777025251,,
25g,compound,769539383,100,98,local_identity_shrinkage,V1,source_q50,top10,5.141715109,6.766586271000001,12.727330300000004,13,33.214944116173676,24.024807045600753,19.63326776915376,,
25g,compound,769539383,100,98,local_identity_shrinkage,V1,target_magnitude,low,21.16625,36.3775,85.2875,37,7.05421586439083,5.694063996201601,4.978102663411665,,
25g,compound,769539383,100,98,local_identity_shrinkage,V1,target_magnitude,mid,21.16625,36.3775,85.2875,37,10.716222929017311,5.0844509668008415,2.5974907202635578,,
25g,compound,769539383,100,98,local_identity_shrinkage,V1,target_magnitude,high,21.16625,36.3775,85.2875,37,21.635900217855045,14.17506292039311,6.823467809652158,,
25g,compound,769539383,100,98,local_identity_shrinkage,V1,target_magnitude,top10,21.16625,36.3775,85.2875,12,31.580494389550683,23.255092976510955,19.674734437059932,,
25g,compound,769539383,100,98,local_identity_shrinkage,V1,EA,low,,,,39,21.72162335356841,12.686014939703513,5.2491742365356515,,
25g,compound,769539383,100,98,local_identity_shrinkage,V1,EA,mid,,,,53,9.062225330438121,6.227514047889144,4.624705039550761,,
25g,compound,769539383,100,98,local_identity_shrinkage,V1,EA,high,,,,19,5.877844742696797,5.182608131530199,4.978102663411665,,
25g,compound,769539383,100,98,local_identity_shrinkage,V2,source_q50,low,10.0788512,16.15530808,31.095584300000002,25,8.254406316551961,4.7223816698688985,3.1736873759691164,,
25g,compound,769539383,100,98,local_identity_shrinkage,V2,source_q50,mid,10.0788512,16.15530808,31.095584300000002,51,9.934381719397948,8.254944480126303,7.711721892693916,,
25g,compound,769539383,100,98,local_identity_shrinkage,V2,source_q50,high,10.0788512,16.15530808,31.095584300000002,35,38.39673179018611,27.939308685489863,22.430536768878525,,
25g,compound,769539383,100,98,local_identity_shrinkage,V2,source_q50,top10,10.0788512,16.15530808,31.095584300000002,11,56.80759442701203,43.76319702379396,26.27547643553862,,
25g,compound,769539383,100,98,local_identity_shrinkage,V2,target_magnitude,low,35.7375,57.56125,132.3625,37,6.743725907160812,5.4818658775461175,4.497647371477491,,
25g,compound,769539383,100,98,local_identity_shrinkage,V2,target_magnitude,mid,35.7375,57.56125,132.3625,37,12.369128701525591,9.309614444698092,6.848858219977018,,
25g,compound,769539383,100,98,local_identity_shrinkage,V2,target_magnitude,high,35.7375,57.56125,132.3625,37,37.124326241339936,26.206830873034416,18.69781019524268,,
25g,compound,769539383,100,98,local_identity_shrinkage,V2,target_magnitude,top10,35.7375,57.56125,132.3625,12,58.6766971162552,47.430855264593056,44.846885528816,,
25g,compound,769539383,100,98,local_identity_shrinkage,V2,EA,low,,,,39,32.19159871035405,20.432706772897006,12.65966153190086,,
25g,compound,769539383,100,98,local_identity_shrinkage,V2,EA,mid,,,,53,17.0770926647534,11.075943519012402,6.316873618683701,,
25g,compound,769539383,100,98,local_identity_shrinkage,V2,EA,high,,,,19,11.391564087959779,7.001944398666762,2.638185682005208,,
25g,compound,769539383,100,98,local_identity_shrinkage,V1,flow_ml_min,15,,,,111,14.522529320137952,8.317859294465187,4.865809842685756,16.0,True
25g,compound,769539383,100,98,local_identity_shrinkage,V2,flow_ml_min,15,,,,111,22.925159271124357,13.666103731759542,7.850479935371215,16.0,True
25g,compound,769539383,100,98,conditional_EA,V1,source_q50,low,5.141715109,6.766586271000001,12.727330300000004,33,4.536965599308831,3.6072651946796634,3.376609816249415,,
