outer_seed,strategy,budget,NRMSE,E_zero,E_full,recovery,defined
1101,pretrained_random,150,0.869637749625897,1.1424469585607897,0.8647542856410875,0.9824141417435899,True
1101,pretrained_random,160,0.8970337822285448,1.1424469585607897,0.8647542856410875,0.8837581984138585,True
1101,pretrained_random,170,0.8645173240890622,1.1424469585607897,0.8647542856410875,1.000853323026257,True
1101,pretrained_random,180,0.8678880748711781,1.1424469585607897,0.8647542856410875,0.9887149012714612,True
1101,pretrained_random,190,0.8623759170222302,1.1424469585607897,0.8647542856410875,1.0085647510748152,True
1101,pretrained_random,200,0.864425797042664,1.1424469585607897,0.8647542856410875,1.0011829213748051,True
1101,pretrained_coverage,50,0.8892642720320152,1.1424469585607897,0.8647542856410875,0.9117370071985478,True
1101,pretrained_coverage,60,0.8986796764830142,1.1424469585607897,0.8647542856410875,0.8778311631875985,True
1101,pretrained_coverage,70,0.9096205472478353,1.1424469585607897,0.8647542856410875,0.8384319574045033,True
1101,pretrained_coverage,80,0.9479999011573865,1.1424469585607897,0.8647542856410875,0.7002239395046249,True
1101,pretrained_coverage,90,0.9818212985169015,1.1424469585607897,0.8647542856410875,0.5784295939646014,True
1101,pretrained_coverage,100,0.9554412251886746,1.1424469585607897,0.8647542856410875,0.6734269630016122,True
1101,pretrained_coverage,110,0.8931416234717321,1.1424469585607897,0.8647542856410875,0.8977742641454097,True
1101,pretrained_coverage,120,0.9049271328895359,1.1424469585607897,0.8647542856410875,0.8553334273242967,True
1101,pretrained_coverage,130,0.8996178548077066,1.1424469585607897,0.8647542856410875,0.8744526861293876,True
1101,pretrained_coverage,140,1.0384754713065025,1.1424469585607897,0.8647542856410875,0.37441206554395345,True
1101,pretrained_coverage,150,1.0618096075229952,1.1424469585607897,0.8647542856410875,0.2903834306824206,True
1101,pretrained_coverage,160,1.1300047639550659,1.1424469585607897,0.8647542856410875,0.04480562801641372,True
1101,pretrained_coverage,170,1.0765865089205613,1.1424469585607897,0.8647542856410875,0.23717028234040824,True
1101,pretrained_coverage,180,1.0673185671627898,1.1424469585607897,0.8647542856410875,0.27054509796059345,True
1101,pretrained_coverage,190,1.0086567176974517,1.1424469585607897,0.8647542856410875,0.4817924774775202,True
1101,pretrained_coverage,200,1.0422091168841714,1.1424469585607897,0.8647542856410875,0.3609668221444328,True
1101,pretrained_ensemble,50,0.8892642720320152,1.1424469585607897,0.8647542856410875,0.9117370071985478,True
1101,pretrained_ensemble,60,1.1189268350849217,1.1424469585607897,0.8647542856410875,0.08469839419446638,True
1101,pretrained_ensemble,70,1.0271544812050761,1.1424469585607897,0.8647542856410875,0.4151801203233461,True
1101,pretrained_ensemble,80,0.9755692222918724,1.1424469585607897,0.8647542856410875,0.6009439662715617,True
1101,pretrained_ensemble,90,0.9578588971915024,1.1424469585607897,0.8647542856410875,0.6647206763811981,True
1101,pretrained_ensemble,100,0.9525885534165259,1.1424469585607897,0.8647542856410875,0.6836997287255157,True
1101,pretrained_ensemble,110,0.9269713513410807,1.1424469585607897,0.8647542856410875,0.7759499195789588,True
1101,pretrained_ensemble,120,0.9187433872600907,1.1424469585607897,0.8647542856410875,0.805579668158494,True
1101,pretrained_ensemble,130,0.909840038002371,1.1424469585607897,0.8647542856410875,0.8376415485246866,True
1101,pretrained_ensemble,140,0.9152287160739735,1.1424469585607897,0.8647542856410875,0.8182363621546427,True
1101,pretrained_ensemble,150,0.8652357289645345,1.1424469585607897,0.8647542856410875,0.9982662728606231,True
1101,pretrained_ensemble,160,0.8771646304280114,1.1424469585607897,0.8647542856410875,0.9553090664710749,True
1101,pretrained_ensemble,170,0.8968634120898749,1.1424469585607897,0.8647542856410875,0.8843717188819308,True
1101,pretrained_ensemble,180,0.8964191476427624,1.1424469585607897,0.8647542856410875,0.885971561047161,True
1101,pretrained_ensemble,190,0.8981003475843266,1.1424469585607897,0.8647542856410875,0.8799173863947017,True
1101,pretrained_ensemble,200,0.8858395558253704,1.1424469585607897,0.8647542856410875,0.9240697640215376,True
1101,pretrained_hybrid,50,0.8892642720320152,1.1424469585607897,0.8647542856410875,0.9117370071985478,True
1101,pretrained_hybrid,60,0.931815368718493,1.1424469585607897,0.8647542856410875,0.7585061126305015,True
1101,pretrained_hybrid,70,0.9884651919896559,1.1424469585607897,0.8647542856410875,0.5545042472750417,True
1101,pretrained_hybrid,80,0.9242961947773011,1.1424469585607897,0.8647542856410875,0.7855834347007392,True
1101,pretrained_hybrid,90,1.0095390855228086,1.1424469585607897,0.8647542856410875,0.4786149797924731,True
1101,pretrained_hybrid,100,0.9636566992434888,1.1424469585607897,0.8647542856410875,0.6438421922965175,True
1101,pretrained_hybrid,110,1.138309109237581,1.1424469585607897,0.8647542856410875,0.01490082284023825,True
1101,pretrained_hybrid,120,1.1040930570311303,1.1424469585607897,0.8647542856410875,0.1381163612507338,True
1101,pretrained_hybrid,130,1.0727298849865745,1.1424469585607897,0.8647542856410875,0.2510583835043232,True
