split_mode,seed,protocol,evaluation_split,slice,rows,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate,V1_calibrated_coverage,V1_calibrated_width,V1_auce,V2_calibrated_coverage,V2_calibrated_width,V2_auce,mean_normalized_rmse,mean_normalized_absolute_error,raw_width_error_spearman,calibrated_width_error_spearman,mean_auce,calibrated_crossing_rate
row,525,no_threshold,valid,tail,2,7.027153015136719,7.700410842895508,0.5750438292600991,4.237323760986328,0.0,45.65196228027344,11.053874969482422,11.65992259979248,0.8291414782445747,4.2980217933654785,0.5,20.746173858642578,0.0,0.0,92.09931678529918,0.44999999999999996,0.5,65.44728464118383,0.1625,0.7297651480960747,1.3563737814583012,,,0.30624999999999997,0.0
row,1101,legacy_threshold,test,full,59,4.186923503875732,7.3092474937438965,0.8519985371943846,1.9925363063812256,0.11864406779661017,0.8465805649757385,7.05283260345459,13.366415023803711,0.840586353512522,3.4139482975006104,0.13559322033898305,0.7594664692878723,0.0,0.576271186440678,13.635013082635195,0.13135593220338984,0.8135593220338984,42.461233618420536,0.04470338983050847,0.8260808057011699,0.9076707405222133,-0.21893629456458216,-0.1887200467562829,0.08802966101694916,0.0
row,1101,legacy_threshold,test,common,56,3.681117534637451,6.67278528213501,0.6134855169230673,1.7312403917312622,0.125,0.8007804155349731,6.270517826080322,11.721085548400879,0.6504309012901436,3.016862154006958,0.14285714285714285,0.7987173199653625,0.0,0.6071428571428571,12.89735780227936,0.1174107142857143,0.8571428571428571,44.65571993067234,0.04107142857142856,0.738708255688678,0.8024900456461922,-0.2198906356801094,-0.18619275461380727,0.07924107142857142,0.0
row,1101,legacy_threshold,test,tail,3,13.628631591796875,14.816900253295898,0.7725768393259536,6.870058536529541,0.0,1.7015151977539062,21.65605926513672,30.808582305908203,0.5354201438632279,10.826229095458984,0.0,0.02678426168859005,0.0,0.0,27.40457831594415,0.5,0.0,1.4974891230536922,0.5,1.7936662928527618,2.8710437115412706,0.5,1.0,0.5,0.0
row,1101,legacy_threshold,valid,full,57,3.222203016281128,6.3370747566223145,0.8159367919146294,1.4902427196502686,0.21052631578947367,0.8278841972351074,4.6210713386535645,8.55727481842041,0.8468590324034183,2.2234790325164795,0.12280701754385964,0.9435976147651672,0.0,0.7894736842105263,13.333891840730434,0.0057017543859649075,0.7894736842105263,52.75587604409339,0.0057017543859649075,0.6189863227656858,0.6467868606358416,-0.042196691033071734,-0.02547357845775298,0.0057017543859649075,0.0
row,1101,legacy_threshold,valid,common,55,3.090380907058716,6.304194450378418,0.6951275215484776,1.419948935508728,0.21818181818181817,0.8568533062934875,4.386063575744629,8.30612564086914,0.8049224205881024,2.102823495864868,0.12727272727272726,0.9775308966636658,0.0,0.8181818181818182,13.800466198781752,0.017045454545454516,0.8181818181818182,54.65306792201608,0.017045454545454516,0.609143804272877,0.6173785540874394,0.04119843432189551,0.05793755299559037,0.017045454545454516,0.0
row,1101,legacy_threshold,valid,tail,2,6.847316741943359,7.1825270652771,-2.420934845826478,3.423328161239624,0.0,0.031236648559570312,11.083782196044922,13.773006439208984,-0.6542981835969495,5.541503429412842,0.0,0.01042938232421875,0.0,0.0,0.5030969943191614,0.5,0.0,0.5830994012194495,0.5,0.8322314261242022,1.455515290716908,,,0.5,0.0
row,1101,no_threshold,test,full,59,4.285033226013184,7.634838104248047,0.8385194107179605,1.925128698348999,0.2711864406779661,1.7591784000396729,7.171980857849121,13.937824249267578,0.8266652589097191,3.3914120197296143,0.15254237288135594,1.5119858980178833,0.0,0.8305084745762712,23.277014793070144,0.07097457627118643,0.8135593220338984,31.630454675596244,0.03877118644067796,0.8621089288056991,0.925981511458445,0.03956750438340153,-0.003448275862068966,0.0548728813559322,0.0
row,1101,no_threshold,test,common,56,3.5325214862823486,6.13082218170166,0.6737211205291094,1.540802001953125,0.2857142857142857,1.7703609466552734,6.095385551452637,11.371070861816406,0.6709968080531343,2.8430190086364746,0.16071428571428573,1.5854460000991821,0.0,0.875,23.424976640487667,0.06361607142857144,0.8571428571428571,33.167227466029736,0.05089285714285715,0.698016865889791,0.7750984446842814,0.09569377990430623,0.08045112781954888,0.05725446428571429,0.0
row,1101,no_threshold,test,tail,3,18.331924438476562,21.089359283447266,0.5392697239693849,9.099227905273438,0.0,1.5504417419433594,27.26842498779297,37.50841522216797,0.31138837423303845,13.62807846069336,0.0,0.14072926342487335,0.0,0.0,20.515060307943106,0.4791666666666667,0.0,2.9440292541710087,0.5,2.349567605883476,3.742465424576169,1.0,1.0,0.48958333333333337,0.0
row,1101,no_threshold,valid,full,57,2.7029528617858887,5.066402435302734,0.8823508758222183,1.1774773597717285,0.38596491228070173,1.7363923788070679,4.318815231323242,7.293500900268555,0.8887519201245391,1.9820853471755981,0.22807017543859648,1.6260579824447632,0.0,0.8245614035087719,22.975512345284784,0.016447368421052613,0.8245614035087719,34.0168183206255,0.016447368421052613,0.5093700045219904,0.570937238152604,0.09220398309453846,0.0890278880705438,0.016447368421052613,0.0
row,1101,no_threshold,valid,common,55,2.6300103664398193,5.074550151824951,0.8024604055834672,1.143141508102417,0.4,1.7585238218307495,4.283176422119141,7.349579811096191,0.8472661195985601,1.9569960832595825,0.23636363636363636,1.6525763273239136,0.0,0.8363636363636363,23.268350369970126,0.028409090909090867,0.8545454545454545,34.57158462717872,0.03522727272727269,0.5116115484927075,0.5607196724086863,0.14946157039896069,0.1506159923764569,0.03181818181818178,0.0
row,1101,no_threshold,valid,tail,2,4.708879470825195,4.836962699890137,-0.5514427776125113,2.1217153072357178,0.0,1.127777099609375,5.298870086669922,5.532894611358643,0.7330308279264135,2.6720380783081055,0.0,0.8967933654785156,0.0,0.5,14.922466666437778,0.325,0.0,18.76074489041168,0.5,0.44042948126196435,0.85192029611034,,,0.4125,0.0
