record_type,outer_seed,strategy,sample_id,gradient_L2,head_gradient_L2,last2_gradient_L2,transfer_prediction_shift,target_ensemble_uncertainty,quantile_width,latent_distance,target_representativeness,true_standardized_error_after_reveal,gradient_L2_mean,gradient_L2_median,gradient_L2_max,gradient_L2_CV,head_gradient_L2_mean,head_gradient_L2_median,head_gradient_L2_max,head_gradient_L2_CV,last2_gradient_L2_mean,last2_gradient_L2_median,last2_gradient_L2_max,last2_gradient_L2_CV
sample,525,pretrained_hybrid,7e451fd74af5bfa51ac9,47788.18520187357,6956.441189162576,47209.80975821443,2.013775243573713,1.3187422355684628,1.558653719277314,11.080797912245858,-8.886855057217304,1.3360715903584957,,,,,,,,,,,,
sample,525,pretrained_hybrid,0b9968c1280b5e4f726a,3419.4848495942756,637.0893946457294,3355.628815606861,0.14894171855299299,0.19890647336514075,0.7637600190555263,9.358145102851168,-7.495350457762231,0.33242830964544684,,,,,,,,,,,,
sample,525,pretrained_quantile_width,3d5dc8831f4c74f7b7d1,100540.5174071996,34822.53805696474,93914.14282871952,4.334396425929941,2.9585252487137637,3.8208042614593993,16.90355712859159,-13.987344186882419,3.481446047196221,,,,,,,,,,,,
sample,525,pretrained_quantile_width,bd0519702a5756bc3c94,61745.35046285552,14529.70440625859,59998.110656622746,4.743981449172443,0.29995458289184473,3.7361014811421596,19.57965926131039,-15.603786208776702,1.4165090716926532,,,,,,,,,,,,
sample,525,pretrained_quantile_width,47404d0982a587f0393e,302570.4928393416,75802.86316617219,292800.6192150055,4.362719172181153,2.246152722042369,3.505390177604873,15.194546857537611,-11.160451591698923,6.58354529534294,,,,,,,,,,,,
sample,525,pretrained_quantile_width,82fa7e7b3bd183853280,7561.62468163193,1959.5045841082938,7294.737799908009,3.671819828226534,0.10575838492660859,3.0609056313291325,13.440198611045258,-10.897080561074024,0.16044517450617252,,,,,,,,,,,,
sample,525,pretrained_quantile_width,f95928e2618ed15e654f,226319.74709048469,55031.67054394239,219429.44089276498,3.5653715905932737,2.0110769807201514,2.9801009461249923,18.996814344998008,-13.792287313780601,5.370077537504409,,,,,,,,,,,,
sample,525,pretrained_quantile_width,07e9bc7a9d27fdd58c2f,413993.6186881889,68771.15277978894,408218.87911074416,3.2570250646596235,3.613862992774843,2.963708038997109,22.8365853331621,-17.4429851361284,6.833579970592999,,,,,,,,,,,,
sample,525,pretrained_quantile_width,f5634113e0822bda1c03,258158.39332737713,55758.595073363605,251836.05222763217,3.580891483717733,2.416627207562556,2.951370160114115,15.557054542958578,-10.940761222768776,6.087556330353069,,,,,,,,,,,,
sample,525,pretrained_quantile_width,f1afcbd393ce4f5a6316,151753.2020325178,40539.24287594598,146208.71615275444,3.276336645103294,0.9272438593648356,2.895697684892638,13.294176009217756,-9.418838978254794,5.440083164500882,,,,,,,,,,,,
