protocol,outer_seed,inner_fold,arm,column,endpoint,threshold,tail_count,tail_sse,total_sse,tail_rmse,tail_sse_fraction
compound,536279090,2,A2,4g,V1,9.958333333333334,73,2860.5377552296845,4262.408803613856,6.259828168710104,0.6711082599126568
compound,536279090,2,A2,4g,V2,22.503333333333337,75,5099.206488516339,8645.746214835537,8.245569710267722,0.589793681402125
compound,536279090,2,A2,25g,V1,34.9375,13,1585.4901260836805,4998.699027179798,11.043585420030665,0.3171805538726731
compound,536279090,2,A2,25g,V2,59.7625,12,2451.7773467617953,9962.936363561505,14.293872075012295,0.2460898330866529
compound,536279090,2,A2,40g,V1,70.42000000000004,14,12718.562143343388,16775.567336594526,30.140814928009625,0.7581598814603955
compound,536279090,2,A2,40g,V2,102.19000000000008,14,13393.614293013774,22619.236450657612,30.930352975924304,0.5921337938277037
compound,536279090,3,A1,4g,V1,9.958333333333334,73,3637.0213512180712,5915.42278950786,7.058484985509179,0.6148370929072099
compound,536279090,3,A1,4g,V2,22.503333333333337,75,4287.288776911464,8339.06157892595,7.560677903390642,0.5141212516940852
compound,536279090,3,A1,25g,V1,34.9375,11,306.7149474055699,979.3389246839456,5.280452351538644,0.3131857007568178
compound,536279090,3,A1,25g,V2,59.7625,11,1225.9066132617188,3558.9749613304216,10.55680139772769,0.3444549699229827
compound,536279090,3,A1,40g,V1,70.42000000000004,15,8462.775474703714,14997.761721037556,23.752579473541697,0.5642692311101909
compound,536279090,3,A1,40g,V2,102.19000000000008,14,10048.796224900088,21750.82465000233,26.791251537049085,0.4619961029798937
compound,536279090,3,A2,4g,V1,9.958333333333334,73,3163.021351686708,4468.187614576389,6.582481265613043,0.7078980617036111
compound,536279090,3,A2,4g,V2,22.503333333333337,75,5175.96123065822,9250.629343165738,8.307395284249827,0.5595253078086155
compound,536279090,3,A2,25g,V1,34.9375,11,312.7105376208161,937.9943647522148,5.3318130774438695,0.3333821069419999
compound,536279090,3,A2,25g,V2,59.7625,11,966.0982938165578,2787.2193864682754,9.371612327646032,0.3466172410061751
compound,536279090,3,A2,40g,V1,70.42000000000004,15,8092.968396844642,16003.200059760233,23.227811486584557,0.5057093810377508
compound,536279090,3,A2,40g,V2,102.19000000000008,14,6424.00874452912,16226.107834635091,21.42096560536816,0.3959057101060853
compound,536279090,4,A1,4g,V1,9.958333333333334,73,3913.450102481546,6807.85887191905,7.321810262048985,0.574843012481308
compound,536279090,4,A1,4g,V2,22.503333333333337,75,7088.78842052485,15750.692514821829,9.721994596806322,0.4500620156132251
compound,536279090,4,A1,25g,V1,34.9375,11,1017.0601282488632,1689.9775874367065,9.615612911249473,0.6018187080170105
compound,536279090,4,A1,25g,V2,59.7625,9,2552.4786313993936,5163.4433741342855,16.84068694626662,0.4943365205060175
compound,536279090,4,A1,40g,V1,70.42000000000004,19,18124.14328454534,20609.65971045295,30.885308451332733,0.8794004141345919
compound,536279090,4,A1,40g,V2,102.19000000000008,18,26533.744063581737,34969.45092164331,38.39396947987024,0.7587692504247889
compound,536279090,4,A2,4g,V1,9.958333333333334,73,3222.0302847422745,4624.535267186825,6.643598509908096,0.6967252055799078
compound,536279090,4,A2,4g,V2,22.503333333333337,75,5005.179789650521,9068.931152984822,8.169193995044653,0.5519040452747495
compound,536279090,4,A2,25g,V1,34.9375,11,705.6584494385195,1153.941269990722,8.00941746513281,0.6115202461249983
compound,536279090,4,A2,25g,V2,59.7625,9,2234.4377029456887,4140.334538593969,15.756613084126116,0.5396756426606265
compound,536279090,4,A2,40g,V1,70.42000000000004,19,12621.139338238228,15038.569349111292,25.77344547176847,0.8392513307114601
compound,536279090,4,A2,40g,V2,102.19000000000008,18,14788.341561378373,22312.822635450342,28.66312144878306,0.6627732314728677
compound,536279090,5,A1,4g,V1,9.958333333333334,73,3800.689780404564,6732.241736855965,7.215555665864259,0.564550402223009
