protocol,outer_seed,inner_fold,arm,column,endpoint,threshold,tail_count,tail_sse,total_sse,tail_rmse,tail_sse_fraction
row,769539383,5,A1,40g,V1,70.08000000000001,10,14874.384213680296,18156.22416332764,38.56732323312093,0.8192443582914074
row,769539383,5,A1,40g,V2,101.31,10,27246.25424476354,38106.10055042747,52.197944638427614,0.7150102962833307
row,769539383,5,A2,4g,V1,9.958333333333334,73,3473.526146944181,5376.6623457050655,6.898010579735252,0.6460376202940976
row,769539383,5,A2,4g,V2,22.503333333333337,75,6241.376798288444,11470.387898201676,9.12240962194269,0.5441295319460787
row,769539383,5,A2,25g,V1,32.492500000000014,8,736.3328782411597,3458.403957648059,9.593831861156676,0.2129111830943873
row,769539383,5,A2,25g,V2,57.155,9,4524.486184488938,10034.191134118224,22.421433655443124,0.4509069165629898
row,769539383,5,A2,40g,V1,70.08000000000001,10,12087.096174427035,17231.2958807264,34.76650136902912,0.701461820288672
row,769539383,5,A2,40g,V2,101.31,10,20684.971729744848,30593.71613321676,45.48073408570364,0.6761183126520021
row,1425370602,1,A1,4g,V1,9.958333333333334,73,4130.316184198097,7611.423972853688,7.521946141534006,0.5426469736712817
row,1425370602,1,A1,4g,V2,22.503333333333337,75,10934.48972142628,26057.442700322496,12.07448534247666,0.4196301934606557
row,1425370602,1,A1,25g,V1,34.6325,14,2793.888758050454,4178.10205351295,14.126693976932096,0.6686980648788488
row,1425370602,1,A1,25g,V2,57.080000000000005,13,3882.390891656443,7501.755319559507,17.281361439549308,0.5175309945838665
row,1425370602,1,A1,40g,V1,71.95500000000001,13,8424.63760307218,15164.027249797697,25.456807466573014,0.5555672951711804
row,1425370602,1,A1,40g,V2,106.55,12,17095.49465262314,26057.08418958272,37.74419895010704,0.6560785745727334
row,1425370602,1,A2,4g,V1,9.958333333333334,73,3025.870543394478,4808.018393872301,6.438189296406461,0.6293383875675006
row,1425370602,1,A2,4g,V2,22.503333333333337,75,4990.866955901226,9106.10101605865,8.15750530158269,0.5480794631093824
row,1425370602,1,A2,25g,V1,34.6325,14,2355.654905222156,3635.033833724785,12.971548275311063,0.6480420851566983
row,1425370602,1,A2,25g,V2,57.080000000000005,13,2498.8737310570814,6332.138753570307,13.86438084571973,0.3946334450817457
row,1425370602,1,A2,40g,V1,71.95500000000001,13,6439.764281062821,11803.770908520675,22.256830033917197,0.5455683892013027
row,1425370602,1,A2,40g,V2,106.55,12,8693.78001559192,16679.76152030486,26.916197130463903,0.5212172850917968
row,1425370602,2,A1,4g,V1,9.958333333333334,73,3554.531634516945,6102.750633184138,6.977980665741701,0.582447464785621
row,1425370602,2,A1,4g,V2,22.503333333333337,75,3225.6212864798645,7074.005652819146,6.558070129217247,0.4559822885064254
row,1425370602,2,A1,25g,V1,34.6325,15,1083.3292620048444,2977.7435153390743,8.498349886908809,0.3638087889115883
row,1425370602,2,A1,25g,V2,57.080000000000005,14,4242.003996233319,9544.50705869542,17.406903384727485,0.4444445344475582
row,1425370602,2,A1,40g,V1,71.95500000000001,14,12413.430387788489,20962.70075629142,29.777064985114787,0.5921675137237703
row,1425370602,2,A1,40g,V2,106.55,18,18079.95447836738,38510.039743396905,31.69293163254,0.4694867779633347
row,1425370602,2,A2,4g,V1,9.958333333333334,73,3891.808322817374,5589.380878409122,7.301537014788064,0.696286119604195
row,1425370602,2,A2,4g,V2,22.503333333333337,75,6668.315516384654,11782.938094517276,9.42925625655573,0.565929775994282
row,1425370602,2,A2,25g,V1,34.6325,15,1289.929353245793,3270.1807182171765,9.2733645575048,0.3944520087406764
row,1425370602,2,A2,25g,V2,57.080000000000005,14,3372.782010230558,8637.148739891143,15.521372385544849,0.3904971549989848
row,1425370602,2,A2,40g,V1,71.95500000000001,14,10729.2137112192,16167.60526520559,27.68343201166049,0.6636241753322375
row,1425370602,2,A2,40g,V2,106.55,18,13902.364224956258,27952.341219847654,27.791249846905508,0.497359563394455
row,1425370602,3,A1,4g,V1,9.958333333333334,73,3076.8032827809643,5638.710459138918,6.4921483482035205,0.5456572571117297
row,1425370602,3,A1,4g,V2,22.503333333333337,75,4749.109602302391,8826.727957269162,7.957478329472967,0.5380373820619803
row,1425370602,3,A1,25g,V1,34.6325,12,943.1642947996388,3184.377213517234,8.865496295562734,0.296184852346022
row,1425370602,3,A1,25g,V2,57.080000000000005,16,6620.91173156456,8781.99847296003,20.3422462678728,0.7539185701239298
row,1425370602,3,A1,40g,V1,71.95500000000001,17,19531.487655924087,24985.98086850129,33.89559025277138,0.7816978552379571
row,1425370602,3,A1,40g,V2,106.55,15,27281.57218432789,38257.04043144309,42.64705709606693,0.7131124592143158
row,1425370602,3,A2,4g,V1,9.958333333333334,73,2990.9642438565797,4788.830963098576,6.4009462526678185,0.6245708539107213
row,1425370602,3,A2,4g,V2,22.503333333333337,75,5208.673227897163,9577.728327174087,8.333605244548254,0.5438317991458402
row,1425370602,3,A2,25g,V1,34.6325,12,756.8133488629206,3704.114322745792,7.941522465617664,0.2043169521565707
row,1425370602,3,A2,25g,V2,57.080000000000005,16,5571.168121579894,7349.739421897922,18.660064512180643,0.7580089308991111
row,1425370602,3,A2,40g,V1,71.95500000000001,17,15641.468946741308,22945.001449262443,30.33292614687613,0.6816939620304141
