protocol,outer_seed,inner_fold,arm,column,best_epoch,epochs_run,runtime_seconds,per_task_batch_size,steps_per_epoch,trainable_parameters,total_parameters,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse,all_outputs_finite,Center_rmse,Width_rmse,Center_error_variance,Width_error_variance,Center_Width_error_covariance,inner_train_count,inner_validation_count,inner_train_ids_sha256,inner_validation_ids_sha256,scale_V1,scale_V2
row,769539383,2,A2,25g,61,141,219.5729662499507,297,1,139367,469252,0.6502012346195246,6.079522895625048,4.580536090463833,0.7467205919088409,9.402410319118855,6.509484188798545,0.5737611206465965,True,7.130839793335761,6.880140424593135,49.68354196522469,45.18986556995789,27.303926591059277,251,69,dc104903fd8b07c7adb8f2822dd7dd742107b7b25925ae74c9d09db389654566,3363cc8ec4eac388d26e74a3c6f6b4dffe5c0c3b22bc1d099e86e2b301d3dc9c,9.859586127628145,17.82642644079661
row,769539383,2,A2,40g,61,141,219.5729662499507,297,1,139367,469252,0.7079322332254911,15.805863015648873,11.005623672257608,0.6453979440548288,23.680739466863297,17.167841794597564,0.6073247885804742,True,19.382879974231805,10.882155593076332,372.04445606444943,93.7442926114566,145.98342375335463,297,67,9490a040a6ccdd15ad3a30c435051e4bd8f55b32842bc4dd24621f69035aec2b,6f257e0a382fa651d8c86bdf37f53a8e76053a7c6097646b10706a60abf8f48c,27.04418926767075,37.62594472914616
row,769539383,3,A1,4g,211,291,394.3621317079523,281,1,130615,460500,0.6526271239600214,4.002908338791581,2.5153317913444093,0.8147323337434778,6.447685507854741,4.560519233865615,0.4576682783306746,True,4.725505307284162,5.0862801257157795,20.200085561025567,19.94202117789768,9.220958389637364,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
row,769539383,3,A1,25g,211,291,394.3621317079523,281,1,130615,460500,0.7460000673997629,5.620273526944573,4.29984111432676,0.755068264434571,9.76766403047788,7.387418414928295,0.5690927200881356,True,7.190403258923916,6.868906328969415,49.464214920587544,46.48751049499578,30.66339133133905,266,54,5dc48d5756c2797f1a31b8758b05ee0201a5649ea147e25803b39a0e2163a486,1df2fda0c0ea62ccd28c6c513826f95ea594f228f3f09df4c93b33a3cf9b8fdf,9.644293504541384,17.596451301685534
row,769539383,3,A1,40g,211,291,394.3621317079523,281,1,130615,460500,0.7708763534692338,13.597773844684816,9.87337262257036,0.785102235532511,18.7457031570459,13.288484743417026,0.500117417971171,True,14.989894583126365,13.183850815053468,224.2894566043883,152.9981776830993,80.33856863586931,281,83,eee2262a9e24a3bd8c2c854797f3000688d21450bc34f764af558403b747b707,69cdfb89d2a1b6115cd0566c14e7e7d82ba355d829f03f5bc87c964fda72832d,27.26033872660084,37.385246352418115
row,769539383,3,A2,4g,198,278,388.0358553750557,281,1,139367,469252,0.7509007681171589,3.38972048131003,1.934852050997508,0.896867703138329,4.810623580352422,2.9455585263325617,0.3705405487096319,True,3.731079552647042,3.685212318684978,13.901142171766622,13.490997223306527,5.783768807392461,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
row,769539383,3,A2,25g,198,278,388.0358553750557,281,1,139367,469252,0.6943243550318038,6.165539298030746,4.56993829232675,0.7803393607090603,9.250054782840802,6.877346893593117,0.5852492938364001,True,7.221850214995316,6.207599739909412,49.50118829615158,36.67829688015489,21.555429321575165,266,54,5dc48d5756c2797f1a31b8758b05ee0201a5649ea147e25803b39a0e2163a486,1df2fda0c0ea62ccd28c6c513826f95ea594f228f3f09df4c93b33a3cf9b8fdf,9.644293504541384,17.596451301685534
row,769539383,3,A2,40g,198,278,388.0358553750557,281,1,139367,469252,0.7597452951916033,13.924153684314629,9.73084657967809,0.8183665209612975,17.233906703506015,12.913049003876838,0.4865205869043243,True,14.717579077331536,10.74014229836349,207.0637864402889,111.06029418527793,57.961524849668216,281,83,eee2262a9e24a3bd8c2c854797f3000688d21450bc34f764af558403b747b707,69cdfb89d2a1b6115cd0566c14e7e7d82ba355d829f03f5bc87c964fda72832d,27.26033872660084,37.385246352418115
row,769539383,4,A1,4g,118,198,274.4048429580289,284,1,130615,460500,0.5442858410757703,4.5848375714441465,3.19113621850904,0.312746139441871,12.4183136537408,10.531188826744373,0.6838268479635934,True,7.943918212875899,9.90187622761345,33.29051003401155,28.444012813477286,21.04208324575424,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
row,769539383,4,A1,25g,118,198,274.4048429580289,284,1,130615,460500,0.1865067992365092,8.3086820620992,4.415135189524868,0.5875036990269948,12.146210914269233,7.408736934996488,0.7554723157304929,True,8.239926847703376,12.70998412838947,67.86774171870546,161.06067094948185,39.36576453399197,263,57,b29c94a17a945191a9554dff45ee03b139f78a0ca73c60b7e5ae4d5627442773,dbcf1071ff4b064ed3a9bdee4c65b7b6d1858f28825a4dc85a7833ae739a9ce1,10.08945722013074,17.844287736448397
row,769539383,4,A1,40g,118,198,274.4048429580289,284,1,130615,460500,0.6390881171032312,15.633372947298922,9.677076268196108,0.5748039504569424,23.637404378677136,14.61424542427063,0.586862362832656,True,19.16219055232696,11.72605150449764,274.09042959565477,106.33954310089987,103.30098826567928,284,80,2a68ed8d6622a068479d921da39b2dfadfaabf296020316f0d0b6d19bbd10a8d,b715419e8c00925f9e7ea4e98fc13c3f1cabcc3d5a89ae654b4e03132cdfe832,27.930890220456252,38.57233830211861
row,769539383,4,A2,4g,47,127,179.66759812500095,284,1,139367,469252,0.7331747594535241,3.508254961590852,2.0439170725758258,0.8643300530372389,5.5175446755787565,3.587526339659324,0.3975041219756204,True,4.157529528788712,4.045008913966482,17.238848571260693,16.30956695146869,9.01845796258888,3330,416,5f0fbc143e13c77d15714729b0b2b4438de33b5c0ad776201ee6f4f0b5283d77,9827fcc7b736b9984f545771e97efee5e6503c32214cff5b868697d4c293db3d,7.879659034631744,16.076509553562957
