portfolio_step,expert,pool_position,shared_context_count,coverage_center_count,cw_proposal_pool_position,ivr_proposal_pool_position,proposals_agree,proposal_cw_sq_distance,nearest_center_sq_distance_before_selection,largest_cluster_score,selected_from_center,integrated_variance_before,selected_marginal_variance_reduction,integrated_variance_after,conditional_variance,selected_sample_id,selected_canonical_index,outer_seed,round,active_labels_before,active_labels_after,checkpoint_sha256,gradient_bank_sha256
12,cw,826,12,409,826,1705,False,217527.0430421938,52994.58165511224,339475.95519829023,73.0,0.1525435209348482,0.0007833783458107,0.1517601425890374,0.8049239199562888,07933c8c797c30bb0e8e,1149,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
13,ivr,1705,13,410,851,1705,False,88257.91239062558,81705.04131321155,,,0.1517601425890375,0.0007933359439447,0.1509668066450927,0.780438796807398,2cc7c8ae52cdb25ca284,2408,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
14,cw,851,14,411,851,1049,False,137462.6292383749,30531.04901435219,311951.8507064247,248.0,0.1509668066450927,0.0003571769857737,0.1506096296593189,0.380591770911746,477241eeda24d5f7e750,1189,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
15,ivr,1049,15,412,2778,1049,False,127017.85961384948,22694.773702205857,,,0.1506096296593189,0.0006738868597224,0.1499357427995965,0.7653333044758361,fe212637596386c24049,1463,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
16,cw,2778,16,413,2778,1597,False,104495.49793016272,30207.44800650449,296340.1116054843,218.0,0.1499357427995965,0.0001611118153333,0.1497746309842631,0.2385328792715002,6b5982c6e1bbaadd6a95,3929,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
17,ivr,1597,17,414,2414,1597,False,131339.89658569748,46570.579194819584,,,0.1497746309842632,0.0006597187938495,0.1491149121904137,0.9966216102456696,66747ae127e03516ffda,2251,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
18,cw,2414,18,415,2414,1535,False,206414.18510170295,32749.880408853875,279642.94398065837,186.0,0.1491149121904136,0.0004025019964239,0.1487124101939896,0.4464054143294911,dc73b789d0821495353b,3421,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
19,ivr,1535,19,416,1640,1535,False,170380.32918386196,20875.909311493106,,,0.1487124101939896,0.0005850252655779,0.1481273849284115,0.6775766938847223,b21061720e23b7a5bdcb,2160,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
20,cw,1640,20,417,1640,387,False,199942.46098763787,35172.59980891424,278804.620024194,344.0,0.1481273849284116,0.000284813438965,0.1478425714894466,0.2965117824128889,5e784130c58b8175024e,2321,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
21,ivr,387,21,418,2574,387,False,74649.93301217846,29609.693835198646,,,0.1478425714894466,0.0005782611643623,0.1472643103250842,0.5504633061308819,1a55639d058c08a1a06e,548,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
22,cw,2574,22,419,2574,2229,False,207765.6410383692,32037.992119820505,276964.02115701936,123.0,0.1472643103250843,0.0002153698651571,0.1470489404599272,0.2386767043788747,b6788273a51c50c0e948,3639,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
23,ivr,2229,23,420,1350,2229,False,348945.7973159746,84385.16850256547,,,0.1470489404599272,0.0005583303473311,0.146490610112596,1.0328613358097152,0b9a59526d7d4ce5f872,3152,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
24,cw,1350,24,421,1350,714,False,618329.7492707792,60207.13588729853,257833.3408469474,294.0,0.1464906101125961,0.0004996337256573,0.1459909763869387,0.5584152489690195,246c01e213831d66a856,1887,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
25,ivr,714,25,422,2821,714,False,562399.5342224027,105497.02838994937,,,0.1459909763869387,0.0005309193548357,0.1454600570321029,0.8989516390428687,434e465cfa7e0034f233,981,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
26,cw,2821,26,423,2821,2930,False,403422.4477463469,17516.239735780095,257645.35099427277,20.0,0.145460057032103,0.0002417437519656,0.1452183132801374,0.2278077238349159,e55c8ef232b46d3a1ca9,3983,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
27,ivr,2930,27,424,1385,2930,False,535980.921476903,117821.01035168696,,,0.1452183132801374,0.0005082312082659,0.1447100820718715,0.9202206709827464,9a32b65bc21fdc5f7286,4160,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
28,cw,1385,28,425,1385,711,False,344774.50301489315,51701.39238519041,242180.26552069216,380.0,0.1447100820718714,0.000440355527917,0.1442697265439543,0.5635637738703828,606886b17304ec494aa0,1937,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
29,ivr,711,29,426,930,711,False,155809.22957621634,72132.09658135311,,,0.1442697265439544,0.0004915550204999,0.1437781715234544,0.7137068432619698,1e77ce24daad192212f6,977,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
30,cw,930,30,427,930,1437,False,115991.8507318376,26071.709774820218,235925.29033147008,218.0,0.1437781715234544,0.0002374666646368,0.1435407048588176,0.2717247735783559,7eb97a2a0856e78a4b76,1302,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
31,ivr,1437,31,428,2565,1437,False,238377.10939640293,19417.559401493083,,,0.1435407048588176,0.0004686420983121,0.1430720627605055,0.8925530026982214,95d1d257dfea69f178f8,2008,6101,3,397,429,11ea920a4abd6ce74212d2a83fab778a25bbb499b03493d74280e3018f800dba,3a1aa708d39b4340cae9321154238eed655cf9ff7bfc1c054d96e36b32e4016d
0,cw,2518,0,429,2518,1746,False,162357.05384543526,52885.04882527527,479956.7160551739,187.0,0.1619142739987892,0.0003207541200773,0.1615935198787118,0.4281926567383207,d035281432e410405550,3600,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
1,ivr,1746,1,430,399,1746,False,363350.6255460329,67026.79464117586,,,0.1615935198787118,0.0011119234897201,0.1604815963889917,1.182481007638421,d5b6201c7690d729361c,2489,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
2,cw,399,2,431,399,1671,False,398071.4331522356,150779.56214421964,452338.39977459784,396.0,0.1604815963889917,0.0007970229696969,0.1596845734192947,1.0220927086315232,93f10a8edf06f7acae26,564,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
3,ivr,1671,3,432,2896,1671,False,290490.04929037933,75530.61089329125,,,0.1596845734192947,0.0010045610306029,0.1586800123886917,1.1815760454190696,67fa39740fcf946a3154,2395,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
4,cw,2896,4,433,2896,2896,True,0.0,99618.8013932732,377492.2585237764,299.0,0.1586800123886917,0.0007033688696998,0.1579766435189919,0.899123669893352,6802f0b28c5a0c7b4c2a,4156,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
5,ivr,45,5,434,1277,45,False,68430.83861625858,41939.0873150776,,,0.1579766435189919,0.0006440068325486,0.1573326366864431,0.5766264724116498,7f4f64cb791c71ba0420,64,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
6,cw,2305,6,435,2305,2667,False,209852.04712344176,42896.553043669875,353776.4073823993,379.0,0.1573326366864432,0.0003419692492438,0.1569906674371994,0.4163606004126141,d1e922c04dbd0c9f6c06,3296,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
7,ivr,2667,7,436,2538,2667,False,270741.291627142,106653.57079906324,,,0.1569906674371994,0.0006182854780345,0.1563723819591648,1.2424768300222708,b3d9bb5afa82b99f2a11,3814,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
8,cw,2538,8,437,2538,2588,False,67295.57197368541,65211.046880046895,336390.74997425533,287.0,0.1563723819591648,0.0005308045786671,0.1558415773804976,0.6294973842654218,60030aa5d07e476f04ec,3623,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
9,ivr,1687,9,438,464,1687,False,413620.9278917385,63641.49133885978,,,0.1558415773804976,0.0005484042205678,0.1552931731599298,0.804541173083473,0655d71fcec0d1c3c73f,2413,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
10,cw,464,10,439,464,2752,False,305829.34260526684,57910.20948092179,329918.32137258316,363.0,0.1552931731599297,0.0003942076834985,0.1548989654764311,0.4786780488692347,8af7ab6d0c4dde52bba2,651,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
11,ivr,2752,11,440,1645,2752,False,350435.52582947817,121768.77542890453,,,0.1548989654764312,0.0005243563374873,0.1543746091389438,1.0908530477106364,9ffee2813aef5c26f96f,3934,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
12,cw,1645,12,441,1645,2415,False,208585.01044561496,52772.31013269685,321302.55926590273,187.0,0.1543746091389439,0.0003167169493228,0.154057892189621,0.4983609402310067,810b16f35a3a86f451ce,2358,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
13,ivr,2415,13,442,597,2415,False,184584.6355823702,0.0004667869652621,,,0.154057892189621,0.0005077477842383,0.1535501444053827,0.5240271822039393,03744855d469f4cca7e6,3455,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
14,cw,597,14,443,597,2900,False,398700.01644678647,31740.073372168416,303051.2518907182,194.0,0.1535501444053827,0.0001828584407953,0.1533672859645874,0.3100424186784221,b4351e5f05f6d477a6c0,831,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
15,ivr,2900,15,444,2769,2900,False,292907.0047175593,96149.14816169487,,,0.1533672859645873,0.000505421649492,0.1528618643150953,1.1850360311059238,b37608f8c4a8ee4b8696,4162,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
16,cw,2769,16,445,2769,421,False,146027.17029506178,37714.59157661667,301236.5913320127,317.0,0.1528618643150953,0.0004633943230039,0.1523984699920913,0.5917448576825439,93d0b949ca6dc0685979,3956,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
17,ivr,421,17,446,2086,421,False,179778.2794784549,77949.79389093025,,,0.1523984699920913,0.0004699499293939,0.1519285200626974,0.8065277740074652,122fbec0df9ecf1c5d89,596,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
18,cw,2086,18,447,2086,443,False,165307.42093136435,32218.8253319546,281256.3217470173,220.0,0.1519285200626974,0.0002698459359745,0.1516586741267229,0.4274290010255281,5fc9dcdecdbc52f2e3ea,2976,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
19,ivr,443,19,448,1133,443,False,141830.93317990183,27475.3312326656,,,0.1516586741267229,0.0004617871877445,0.1511968869389783,0.5698700334211246,302e458c5ed2285ca328,624,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
20,cw,1133,20,449,1133,1138,False,69805.51910095531,22578.61887601056,271311.1785185498,194.0,0.1511968869389783,0.000184707192578,0.1510121797464002,0.2483204894814591,ce2b3297b07008700156,1611,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
21,ivr,1745,21,450,1803,1745,False,133315.17501009238,34249.15287772883,,,0.1510121797464003,0.0004254015511498,0.1505867781952505,0.5892838985892725,60177694d9cd2c7da064,2488,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
22,cw,1803,22,451,1803,1138,False,165222.39316430624,57676.59739909205,260334.34777321585,417.0,0.1505867781952505,0.000372020873089,0.1502147573221615,0.6963502558817138,b7cf293311f83700cd9a,2566,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
23,ivr,1138,23,452,2802,1138,False,117783.227793636,24307.135946869355,,,0.1502147573221614,0.0004225287616703,0.1497922285604911,0.6446471799307927,8fa8d7ec035c6a829dc4,1617,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
24,cw,2802,24,453,2802,1526,False,185717.79813674855,52892.63452534897,257799.3784762994,395.0,0.1497922285604911,0.0003333110470359,0.1494589175134552,0.4793309511874447,db7f9ffa50eb931613f6,4009,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
25,ivr,1526,25,454,2243,1526,False,224224.9891737751,18932.34895717172,,,0.1494589175134552,0.000418365983712,0.149040551529743,0.5672901534758346,3774a4dac6dd0f01d48d,2177,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
26,cw,2243,26,455,2243,2588,False,174550.16587251425,10402.281415949828,241707.66598803137,1.0,0.1490405515297431,7.513782108279099e-05,0.1489654137086603,0.1092162090339469,f4fd9dc02cc082b1dccd,3210,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
27,ivr,2588,27,456,2416,2588,False,206910.11240498797,43485.82861374761,,,0.1489654137086603,0.0003987926813851,0.1485666210272752,0.4540509515195452,195a292d7c8874415285,3694,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
28,cw,2416,28,457,2416,1866,False,122030.76948093924,29457.31808847883,239879.1779571197,40.0,0.1485666210272752,0.0002972005221706,0.1482694205051045,0.3137616207051693,5c2bc1d92128a17d996d,3456,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
29,ivr,1866,29,458,1872,1866,False,150427.27649134054,46596.225160032656,,,0.1482694205051045,0.000384499646672,0.1478849208584325,0.5346849304305652,2b97a1e0a6a4b944b760,2663,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
30,cw,1872,30,459,1872,676,False,110919.59626443518,36089.70557973378,239306.1736741096,26.0,0.1478849208584325,0.0001906965529498,0.1476942243054827,0.2892988680852379,b7953b4cf8c561ff4cfe,2671,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
31,ivr,676,31,460,1411,676,False,61316.88764781362,31992.72293181617,,,0.1476942243054827,0.0003811973675176,0.1473130269379651,0.3349649674374837,efba7e70f4e46055398b,936,6101,4,429,461,407783116137e53f8b72f0d476a1dd7ab70751384c454d2d9bbb21b0d6d64d02,d9a6b5bfa99dcd16eacb31bb2dc5264886259447e477ea8141aa1dc23555935a
0,cw,1016,0,461,1016,1551,False,558165.7497277029,150708.49010950467,551890.9529284969,386.0,0.1349432822545411,0.0006419876196301,0.134301294634911,0.9397547515724108,619663c2b3ffb3a6c497,1442,6101,5,461,493,08a4ca8fe5bfc8f4873b5fda9189f6c34b8b5f7d3b07224383474950f5aa52f6,0c48654888cbae87644076eb53eaaf890bc10999720e1aed034f59197873ffd5
1,ivr,1551,1,462,2099,1551,False,280459.1484847638,107265.7854436395,,,0.134301294634911,0.000892762628908,0.133408532006003,1.093526288956776,e598b9cf54086c1c64b2,2231,6101,5,461,493,08a4ca8fe5bfc8f4873b5fda9189f6c34b8b5f7d3b07224383474950f5aa52f6,0c48654888cbae87644076eb53eaaf890bc10999720e1aed034f59197873ffd5
2,cw,2099,2,463,2099,1786,False,391046.76761297375,62254.39747710896,526300.5033024293,215.0,0.1334085320060029,0.0004878143693458,0.132920717636657,0.4784228163419584,f0fca41370ee65c05d9e,3027,6101,5,461,493,08a4ca8fe5bfc8f4873b5fda9189f6c34b8b5f7d3b07224383474950f5aa52f6,0c48654888cbae87644076eb53eaaf890bc10999720e1aed034f59197873ffd5
3,ivr,1786,3,464,1802,1786,False,318901.9587768032,90240.29103946012,,,0.132920717636657,0.0006124186905549,0.1323082989461021,0.9330178749716492,614873124b33029a924c,2564,6101,5,461,493,08a4ca8fe5bfc8f4873b5fda9189f6c34b8b5f7d3b07224383474950f5aa52f6,0c48654888cbae87644076eb53eaaf890bc10999720e1aed034f59197873ffd5
4,cw,1802,4,465,1802,607,False,211211.4857744132,48538.632456626656,505479.30791096133,187.0,0.1323082989461021,0.000477325465629,0.1318309734804731,0.5853609289091368,c7e762106a9ec0d9ea75,2587,6101,5,461,493,08a4ca8fe5bfc8f4873b5fda9189f6c34b8b5f7d3b07224383474950f5aa52f6,0c48654888cbae87644076eb53eaaf890bc10999720e1aed034f59197873ffd5
5,ivr,1286,5,466,982,1286,False,236115.66197482715,57123.77706495783,,,0.1318309734804731,0.0005409593035681,0.1312900141769049,0.8953911194593296,d4bcc09609c820442d3d,1832,6101,5,461,493,08a4ca8fe5bfc8f4873b5fda9189f6c34b8b5f7d3b07224383474950f5aa52f6,0c48654888cbae87644076eb53eaaf890bc10999720e1aed034f59197873ffd5
6,cw,982,6,467,982,607,False,559698.9639094842,29719.14529066781,505303.2200396438,62.0,0.1312900141769049,0.0002365187511512,0.1310534954257537,0.2311474882668674,b577d6bed8e6ac503209,1397,6101,5,461,493,08a4ca8fe5bfc8f4873b5fda9189f6c34b8b5f7d3b07224383474950f5aa52f6,0c48654888cbae87644076eb53eaaf890bc10999720e1aed034f59197873ffd5
7,ivr,607,7,468,47,607,False,305860.92600973457,149990.4674793871,,,0.1310534954257536,0.0005378966622875,0.130515598763466,1.09445716020626,2d178efe0181baca2bd5,853,6101,5,461,493,08a4ca8fe5bfc8f4873b5fda9189f6c34b8b5f7d3b07224383474950f5aa52f6,0c48654888cbae87644076eb53eaaf890bc10999720e1aed034f59197873ffd5
8,cw,47,8,469,47,2541,False,590242.5637022862,52810.19957558086,468235.5131603944,3.0,0.130515598763466,0.000372723230273,0.1301428755331929,0.3823958911257319,b0764b94416833704b53,67,6101,5,461,493,08a4ca8fe5bfc8f4873b5fda9189f6c34b8b5f7d3b07224383474950f5aa52f6,0c48654888cbae87644076eb53eaaf890bc10999720e1aed034f59197873ffd5
9,ivr,2541,9,470,1082,2541,False,297135.71566703054,49277.13099813252,,,0.1301428755331929,0.0004700629863491,0.1296728125468439,0.6902591957881521,5830dbb35947aa6f58f0,3662,6101,5,461,493,08a4ca8fe5bfc8f4873b5fda9189f6c34b8b5f7d3b07224383474950f5aa52f6,0c48654888cbae87644076eb53eaaf890bc10999720e1aed034f59197873ffd5
10,cw,1082,10,471,1082,2812,False,263873.28804741905,52521.68044026135,412257.0648905325,467.0,0.1296728125468438,0.0003322633601501,0.1293405491866936,0.4844017669410577,cf5c7a2e1940e3c09dd5,1541,6101,5,461,493,08a4ca8fe5bfc8f4873b5fda9189f6c34b8b5f7d3b07224383474950f5aa52f6,0c48654888cbae87644076eb53eaaf890bc10999720e1aed034f59197873ffd5
11,ivr,2812,11,472,1700,2812,False,220451.4354998835,93342.3902760775,,,0.1293405491866937,0.0004642604631624,0.1288762887235313,0.768808928935145,7c6e7b244de393e8554d,4066,6101,5,461,493,08a4ca8fe5bfc8f4873b5fda9189f6c34b8b5f7d3b07224383474950f5aa52f6,0c48654888cbae87644076eb53eaaf890bc10999720e1aed034f59197873ffd5
