coverage,risk,oracle_risk,excess_risk,signal,slice,split_mode,outer_seed
0.8135593220338984,0.11500345155377172,0.09127800288901734,0.023725448664754373,latent_distance,full,row,525
0.864406779661017,0.12652085423987933,0.10069716089777347,0.025823693342105852,latent_distance,full,row,525
0.9152542372881356,0.14199547201299426,0.11764407167466145,0.0243514003383328,latent_distance,full,row,525
0.9661016949152542,0.1773768810168524,0.16326085411553443,0.014116026901317968,latent_distance,full,row,525
1.0,0.24677327219305065,0.2467732721930506,5.551115123125783e-17,latent_distance,full,row,525
0.10714285714285714,0.06162940878919083,0.02418834445682581,0.03744106433236502,latent_distance,common,row,525
0.16071428571428573,0.07701836670325696,0.028186578310669556,0.0488317883925874,latent_distance,common,row,525
0.21428571428571427,0.08446010064136117,0.03284199514027721,0.051618105501083957,latent_distance,common,row,525
0.25,0.0780834656823779,0.03635681846365566,0.04172664721872223,latent_distance,common,row,525
0.30357142857142855,0.07750153180194105,0.04210097921042671,0.035400552591514346,latent_distance,common,row,525
0.35714285714285715,0.07760739274554898,0.047796244392364295,0.029811148353184685,latent_distance,common,row,525
