round,strategy,seed,selected_total,selected_sample_ids,selected_unique_compounds,selected_mean_true_error_after_reveal,selected_mean_ensemble_uncertainty,selected_mean_quantile_width,selected_mean_latent_distance,batch_mean_pairwise_latent_distance,batch_min_pairwise_latent_distance,condition_distribution,best_epoch,hit_max_epoch,best_epoch_ge_490,hybrid_prefilter_count,hybrid_prefilter_fraction
3,hybrid,1101,25,"[""8ab554cd154e9749790b"", ""a17bcdddcf0799baeee2"", ""b7cf293311f83700cd9a"", ""2c8bdc7f29ed47c7ce61"", ""035c26f2979b6bb5c0b5"", ""419f6eb4080dcb9d293b"", ""0b9a59526d7d4ce5f872"", ""d5234e966aa231be05e5"", ""e9e7a737df389d5fcc13"", ""51f4126a3aadb3239225"", ""12aed585647de3f03908"", ""bd04bce318b9a6fe2f60"", ""5695d3c04943153386bb"", ""d5b6201c7690d729361c"", ""29b39881584c4fec1c58"", ""7e834c7b870ef7024d35"", ""6716006fb3d4c4c8a766"", ""14d7f6fb3dda38f48fb9"", ""eb151126b40eda411ab7"", ""bd2e9fee67bbba1155df"", ""b4351e5f05f6d477a6c0"", ""ca467c94f14b2219503e"", ""822acada514c54d41f68"", ""fe7d7af2c919facfe5f5"", ""67fa39740fcf946a3154""]",22,0.9694529988683123,0.7643774217678646,1.6498231887817383,10.0257837850095,18.472105845026768,8.311135534502093,"{""loading_solvent_counts"": {""DCM"": 21, ""PE"": 4}, ""pe_ea_top_counts"": {""50/1"": 10, ""10/1"": 5, ""20/1"": 4, ""0/1"": 3, ""5/1"": 2, ""1/1"": 1}, ""mass_mean"": 130.93240000000003, ""loading_volume_mean"": 384.0}","[91, 126, 174]",False,False,831.0,0.25
4,hybrid,1101,25,"[""3b2c663a28a9f32bd1d3"", ""634f21e11a8442494ce3"", ""f90a5a5a54509c085ebd"", ""30970941542856ce8eb1"", ""95d1d257dfea69f178f8"", ""cd33bc1895c4acb28189"", ""09b5473d1d8ee26da8d9"", ""a47a3987d45e7c542d38"", ""68c511d842fc030aa84b"", ""0892bc6cad36949f9030"", ""547923973b121019625f"", ""222a68fc192f66c1c080"", ""de0d6e67668e5ebf5036"", ""a36291cab664852df5e5"", ""358461ff3742e78ea3b6"", ""8a5443659239e3b52e14"", ""41adc20d963708a187a8"", ""869ed39b28b73a5de24e"", ""b40d8c452de81f2360b9"", ""bd9a1f4f201144d577d7"", ""8f5452ff0e84ab2e2057"", ""dea19ed5b8959a2a6619"", ""093976ba4eab5c49c742"", ""1db0e6b02c58a5022d3e"", ""5504ad9babd372400650""]",23,0.8878356615095467,0.30248362297698284,1.296994924545288,8.493155845956567,16.606075390240015,7.081599428162889,"{""loading_solvent_counts"": {""DCM"": 19, ""PE"": 6}, ""pe_ea_top_counts"": {""10/1"": 9, ""50/1"": 6, ""0/1"": 4, ""20/1"": 3, ""1/1"": 2, ""5/1"": 1}, ""mass_mean"": 131.9624, ""loading_volume_mean"": 440.0}","[100, 132, 81]",False,False,824.0,0.25
5,hybrid,1101,25,"[""3f6b817d855e67b3b406"", ""9a32b65bc21fdc5f7286"", ""302e458c5ed2285ca328"", ""1c1d7ff3d6c495744916"", ""23ef03f3e75e40b20095"", ""7ac90b210e42d27c5a04"", ""b4e0e9dc92fca2c88b90"", ""8730f48ba29fd2e622ac"", ""f82cfd3b57735b0ead3c"", ""e4202a81051e7245d311"", ""c352863d9fa4a8645481"", ""b85305d91a9e7cfa6005"", ""c9bef93a79964dc6ede1"", ""cace6f00c46aea69fe39"", ""49201b5817f204116f7f"", ""265b6eb5a10a34c937b1"", ""c982fb7ecc03831b90a4"", ""f46da3c00b2199795e4c"", ""c343983d41d51a6a66c3"", ""a3c1a0ac40733e8650fb"", ""59f48cda668bdb63730d"", ""7e981ba02c83f74f5e65"", ""f7f0c7d2b8250e0e304f"", ""d54c93a11164b4abac6e"", ""df6457ca86c98c073bf6""]",21,0.9863108130147797,0.31572611479387364,1.2436058521270752,8.48747720492801,16.123927479538978,6.744571248690789,"{""loading_solvent_counts"": {""DCM"": 21, ""PE"": 4}, ""pe_ea_top_counts"": {""2/1"": 5, ""50/1"": 5, ""10/1"": 4, ""20/1"": 4, ""1/1"": 3, ""5/1"": 3, ""0/1"": 1}, ""mass_mean"": 121.4674, ""loading_volume_mean"": 432.0}","[136, 138, 137]",False,False,818.0,0.25
6,hybrid,1101,25,"[""fe40c32169d87261e1e9"", ""7fb4f90753d40dd25be0"", ""be06114d8d7b4a943ad7"", ""cf8ab33c25ad391a584c"", ""715cf6b265c19d80e943"", ""9fde4f980246629c5b0d"", ""989b2145455d703d3b6d"", ""4659b6752f23c0b85f08"", ""87996db5ddb7565fe66f"", ""504cddc93fa258cac929"", ""2fdb072df7b02b768161"", ""7c6e7b244de393e8554d"", ""7412eddb17268ce380c7"", ""aa83ae83c0fa0cc37777"", ""a7906197994af5c86745"", ""7dace1dbecce79e17117"", ""ce9886eee330bc401615"", ""e6e78489d1da4066c07e"", ""54a6d230aaff08b98193"", ""55200f8e501a16ffa0cf"", ""0cf0d36290765378ae8d"", ""75c96505f7b6b907aadf"", ""7654254c03d9de79740f"", ""f433bc672465387d951a"", ""e05652bb38d9efd5b11e""]",22,0.733780749965413,0.34946952853083885,1.009972333908081,7.304396414813215,13.851525897458105,5.8726873594179345,"{""loading_solvent_counts"": {""DCM"": 21, ""PE"": 4}, ""pe_ea_top_counts"": {""1/1"": 7, ""50/1"": 5, ""10/1"": 4, ""20/1"": 3, ""5/1"": 3, ""2/1"": 2, ""0/1"": 1}, ""mass_mean"": 115.1794, ""loading_volume_mean"": 380.0}","[151, 170, 166]",False,False,812.0,0.25
7,hybrid,1101,25,"[""9fb05d784e7952bd4741"", ""61da71e94577a4d66028"", ""0bd57808d920c8e6f5c4"", ""746fde6173907fe5388f"", ""6a4e95d2a3cca31094a1"", ""3774a4dac6dd0f01d48d"", ""67b03e9099ef99d26eb1"", ""c82167c626a1495ef750"", ""7de812bda21b4dfe46dc"", ""8b556440cbbd8224f6ff"", ""4fb92bd1fab3ba235858"", ""5bf4578bc08db91b5967"", ""2e714d4f0dc73256dd0b"", ""cefa66116f9a89542666"", ""6f9d141f9a5e7238a801"", ""f4331eb64b6774466836"", ""20913a7c2077b80b7351"", ""51691caac0be166b02c7"", ""3c358af26c2e2988cd46"", ""3163a9b58f1a52a1992c"", ""29adbc6e2d4e3aeac537"", ""4c46ceefd6147b1e0a7a"", ""9bbd36c8b484b5609808"", ""a9aa61b1ba22e0c6cdbe"", ""e6dcf9d6f65fa598a38e""]",22,0.6245954097116249,0.30765073925125763,1.0532835721969604,6.7137969120564795,15.317945108520659,5.52339129741084,"{""loading_solvent_counts"": {""DCM"": 20, ""EA"": 1, ""PE"": 4}, ""pe_ea_top_counts"": {""50/1"": 7, ""0/1"": 6, ""2/1"": 3, ""5/1"": 3, ""10/1"": 3, ""1/1"": 2, ""20/1"": 1}, ""mass_mean"": 121.01639999999999, ""loading_volume_mean"": 408.0}","[118, 234, 198]",False,False,806.0,0.25
8,hybrid,1101,25,"[""d49f2ae16cf70d54ccf4"", ""76643e968ecc935c745c"", ""efe14b6a1dc3741d71ba"", ""a1dc71bed9d8f372c9e5"", ""58669c7a3953b668d2e1"", ""5b321e1d74077a216a70"", ""9bc73e0c27d4d6b44abb"", ""8e330202a1983cbc02b5"", ""ab6fe239e569be0d7dd2"", ""985361f6699d97f9464f"", ""9ccd4f4f61665ec641fe"", ""183af335033005f96b97"", ""04a2e8ad27ca641a3a12"", ""bfcb567664468f0d6902"", ""cb79e57eb461a7dcc59a"", ""c5a12771920c4410d921"", ""bc00dfd68dec75d7e01f"", ""6c99a9b10569a54b715f"", ""9919de6ba79bfdeb065e"", ""0a8cca2a385938c5b6de"", ""a595d5f1882c39914392"", ""c7e762106a9ec0d9ea75"", ""10c3ccc6c179f32c6ff3"", ""d76d74e2a624a532f9f8"", ""611ab761b33cd0f0ccc6""]",25,0.40777595398624833,0.13088991790201543,0.7074427008628845,6.318024166800789,11.806821436019892,6.182387366508214,"{""loading_solvent_counts"": {""DCM"": 20, ""PE"": 5}, ""pe_ea_top_counts"": {""5/1"": 6, ""50/1"": 5, ""2/1"": 4, ""1/1"": 4, ""10/1"": 2, ""20/1"": 2, ""0/1"": 2}, ""mass_mean"": 110.398, ""loading_volume_mean"": 440.0}","[127, 209, 215]",False,False,799.0,0.25
1,random,1101,25,"[""c40d715383d042030e93"", ""22191f76e895327c6e2d"", ""112c30dcf3a7a4f80ac1"", ""e169066a4f53d657fa7f"", ""9a88037c2284c65ce635"", ""16374e5b25572a4c37e5"", ""181f4a164df2a06f6b96"", ""595b6756e53ba1100289"", ""c8dd55f564273cf0c058"", ""60ef3e08e4fa789b999c"", ""fa91f2eb6b04627420da"", ""195a292d7c8874415285"", ""692f9718b7b1b1619949"", ""6fa96316d53d24c2c55c"", ""0d588f7534b7a34cb10a"", ""a98f3e4664fd05c0f82c"", ""4319c2f6bd0d3d2094a4"", ""dbe79bb4ca4ae4967721"", ""c1b9b6fc781ab8519301"", ""208f579ed4ec9c458ceb"", ""fb057a32ef260665f35c"", ""aa43fe84c0d8c825fe58"", ""c311fd559f5c65c17475"", ""a8ad1c1e7d0c3c312f29"", ""4ee0e15840492362f7d8""]",25,0.2304044387891163,0.16568377993480216,0.6713670492172241,5.77614745732884,13.598850291361252,3.467393407261824,"{""loading_solvent_counts"": {""DCM"": 16, ""PE"": 9}, ""pe_ea_top_counts"": {""10/1"": 6, ""5/1"": 5, ""1/1"": 4, ""0/1"": 3, ""2/1"": 3, ""20/1"": 2, ""50/1"": 2}, ""mass_mean"": 113.65520000000001, ""loading_volume_mean"": 400.0}","[70, 162, 49]",False,False,,
2,random,1101,25,"[""30456dafbfe681b5af70"", ""ef2fd58510bc9f4386a5"", ""70128b3aa68fb18aa17c"", ""e1da389a795a7f30c216"", ""d7895c522a1a46a1175c"", ""28c0b15a1130ac8060fb"", ""7412a1bf5d1d8abd72ef"", ""db51722e47c78067c744"", ""5521fc40da3618079f6a"", ""2a4dce3f3faca1767ab8"", ""a99011d97b1af601fdbc"", ""d36939d59715910addb2"", ""9d3f3505ff1be86befbe"", ""d2d36d9586f3f49acd5d"", ""00108a625c557c377dda"", ""efe7c6b0783a33974807"", ""4aaca0f605d3111bf1e0"", ""95e11ec70cd7b493e3f8"", ""b4e0e9dc92fca2c88b90"", ""f292ef5403466d54d93e"", ""3163a9b58f1a52a1992c"", ""26090cc02583c115f47a"", ""056a228c0de193b126cf"", ""9ff75a89ec8d52e6f51c"", ""38307f78abdd1b440f4b""]",25,0.5094306399896084,0.13198532944836802,0.6928721070289612,5.758507656016571,15.652041333341046,3.734449955227622,"{""loading_solvent_counts"": {""DCM"": 20, ""PE"": 5}, ""pe_ea_top_counts"": {""0/1"": 9, ""2/1"": 5, ""10/1"": 3, ""1/1"": 3, ""50/1"": 2, ""20/1"": 2, ""5/1"": 1}, ""mass_mean"": 120.64000000000001, ""loading_volume_mean"": 364.0}","[65, 120, 48]",False,False,,
3,random,1101,25,"[""e26240a17ba84592c665"", ""48322f47941ad052cef4"", ""1e337f272ca5d688e8ff"", ""b51b5dbcd2a38b174973"", ""162ffd9b0db1fd3c1509"", ""a7a814c9db59a62411a2"", ""d49f2ae16cf70d54ccf4"", ""91cd087e44e7a3364533"", ""23e0c45fe7c2db0d34ba"", ""bb4266766361f6890f02"", ""40dc5fb2b982ad272131"", ""075248a5ddcd4b5d091f"", ""3232c07325c3dd8f1e6a"", ""02074ce57eac6aa9fffb"", ""2466da143763ef5563ef"", ""13ba7659fc6b864608f8"", ""0bf3ee298cf472bd6a5e"", ""fd8b5ea3b704959cd1ab"", ""27d50c1737f7940b2ab7"", ""12ee64241e59d6b88e7a"", ""3af0219c06bb010d7fd0"", ""747280711df386cbbc09"", ""8eaf61cc544233320cf2"", ""5af6c421ec2f60487c59"", ""933bc87d8ae9186a7803""]",22,0.375192200869974,0.20535260121974566,0.7275208234786987,5.954246778261694,14.32697339855236,0.8172039654722069,"{""loading_solvent_counts"": {""DCM"": 14, ""PE"": 11}, ""pe_ea_top_counts"": {""2/1"": 11, ""5/1"": 4, ""0/1"": 3, ""50/1"": 3, ""1/1"": 2, ""20/1"": 1, ""10/1"": 1}, ""mass_mean"": 114.094, ""loading_volume_mean"": 316.0}","[69, 127, 46]",False,False,,
4,random,1101,25,"[""da5b02dfb78f7248e643"", ""f7684c557ad58e3a1b0b"", ""8b6c17e7b3be7de3c26b"", ""a1d9a0b7b03901c439bc"", ""0cf0d36290765378ae8d"", ""58394a71418a9623e18a"", ""1f95ba6922e8753bf2d6"", ""4d07777ffa2c1d2f6254"", ""76afed5c6eacb2ec8cd1"", ""bcd5c4eaf46f52d68e6f"", ""99b6aac7dd5c18caba18"", ""99cecaf5e0ea91ad4781"", ""4576779100baec321031"", ""b213664a8c509420288b"", ""38e6b8bf0f089fcadd80"", ""36b4e1b99354c22c07da"", ""611ab761b33cd0f0ccc6"", ""b6cc56c52476d7eccce6"", ""a4d269310b605d198465"", ""81627208cc398faac5a2"", ""8f07dde39b5cb4c7d9e6"", ""0732cb68a38e12776b21"", ""2e23828691c3f9bebd0b"", ""0a556ab193222863f8b8"", ""61da71e94577a4d66028""]",24,0.3328155840102554,0.16324837320335506,0.6065186858177185,5.738063270903281,14.305379936164794,0.9624074465050939,"{""loading_solvent_counts"": {""DCM"": 17, ""PE"": 8}, ""pe_ea_top_counts"": {""10/1"": 6, ""0/1"": 5, ""2/1"": 4, ""1/1"": 3, ""5/1"": 3, ""50/1"": 3, ""20/1"": 1}, ""mass_mean"": 130.678, ""loading_volume_mean"": 316.0}","[66, 255, 41]",False,False,,
5,random,1101,25,"[""8e0b31ca5aab2cb9dbca"", ""0a57df1940272f310bd1"", ""98020153aa4fb9db9b52"", ""822acada514c54d41f68"", ""06c0c99f1cfb752ed34b"", ""f868ccbcbf392038fe36"", ""88d14a06520635fcb6ae"", ""1c1d7ff3d6c495744916"", ""649f29ed092e13ef748e"", ""51d7323891ad7051a817"", ""903811765ba61a8af2b7"", ""8d11c4f585db0bf26f85"", ""84e56cf199f91314159c"", ""59bbda2fab97a5d45827"", ""54bc75cc4d64dac2ed48"", ""5fe9702f3a3a783b4c94"", ""f6434c0252609ae44f66"", ""f88f7a1eb991ef2927ad"", ""2e181a70e997f2b6d728"", ""6f548d72f01fc85debdc"", ""95a211366968c4cd1f0f"", ""09e3b02ff83bb8eb2941"", ""2dbfdf9c2d5defd09f7a"", ""c496cacfd9e40e5e6f71"", ""47da5f4843d3fa0b50d2""]",24,0.4634605004812569,0.14639492842486665,0.8296511769294739,6.529363332625572,15.471288299678617,5.014015731232018,"{""loading_solvent_counts"": {""DCM"": 13, ""PE"": 12}, ""pe_ea_top_counts"": {""1/1"": 4, ""10/1"": 4, ""0/1"": 4, ""2/1"": 4, ""50/1"": 3, ""5/1"": 3, ""20/1"": 2, ""100/1"": 1}, ""mass_mean"": 106.4682, ""loading_volume_mean"": 312.0}","[64, 123, 61]",False,False,,
6,random,1101,25,"[""50e113fcc37184809670"", ""bbcbd2c7595c98f12155"", ""36767e257ec2c6a901ce"", ""d834329bf2be8835bae6"", ""8e4d62928039d2200288"", ""ca5c649ce727f8a36f41"", ""ca7513a424b1ad5dcd5a"", ""bc4f848e8a5d44d8e77d"", ""fa851bcd2cdb1d84b91f"", ""912c3bd62a46978c8a22"", ""835b5f2641442576de42"", ""6802f0b28c5a0c7b4c2a"", ""05c8e4d5f25c1295f231"", ""24bf82db0ce55835b608"", ""c32500e81a05cfd2273d"", ""18aafc3a2522f8cc2983"", ""1d15ee46756cd1845a68"", ""b4c266d3fe67315f0adf"", ""7a3586b45c03832259f5"", ""0b81c9c82d834e71f646"", ""c53b8c93f8ee1304dfd0"", ""3db682471b6cad60811d"", ""48dba5c341ba12a96231"", ""d3ffe87bbab76e5d5d56"", ""a49035ae8152befe9b80""]",24,0.3312233185028339,0.1989341640525014,0.7828510999679565,5.938859194751149,14.017694178316603,0.9478818867361021,"{""loading_solvent_counts"": {""DCM"": 16, ""EA"": 1, ""PE"": 8}, ""pe_ea_top_counts"": {""50/1"": 8, ""2/1"": 5, ""0/1"": 4, ""10/1"": 3, ""5/1"": 2, ""20/1"": 2, ""1/1"": 1}, ""mass_mean"": 121.3982, ""loading_volume_mean"": 420.0}","[75, 100, 54]",False,False,,
7,random,1101,25,"[""b55c27267a071711d0c0"", ""0dccaa29989ef4956786"", ""b579bb037defe81a2b27"", ""34a133db8364fd665ae6"", ""6c4ddf5ad1cf067b81ee"", ""5dd7416efdd0bd156d61"", ""ef97fd8d3e9fcf6711de"", ""2d11f1fe488a0c917ffe"", ""e6aa01e185a9653117cd"", ""88cccd3e55677c52f9b7"", ""dee9f600ff021919b9d2"", ""c6f9768de03e08b1652c"", ""fda75f6050d42df09e91"", ""7b341f30a27433562690"", ""8d1c1f1a4efded6a8158"", ""2a14de0306254a123d5d"", ""09451a20997310593b6e"", ""8e99350aac88fae9186b"", ""9ee8566ca27ac0454721"", ""981a11d7d65c8e5597f9"", ""cab3569f3fc4029f86a0"", ""8340b51546d211789a45"", ""9fde4f980246629c5b0d"", ""b0c585bd56fc0cd41c3e"", ""3b45c013164f91745fd2""]",24,0.3110384796787267,0.2253282751684297,0.61307692527771,6.500696289683558,15.886660543465023,1.441647763809074,"{""loading_solvent_counts"": {""DCM"": 19, ""PE"": 6}, ""pe_ea_top_counts"": {""0/1"": 8, ""1/1"": 5, ""10/1"": 3, ""5/1"": 3, ""20/1"": 3, ""2/1"": 2, ""50/1"": 1}, ""mass_mean"": 135.868, ""loading_volume_mean"": 384.0}","[78, 108, 57]",False,False,,
8,random,1101,25,"[""b032545691c02bde249f"", ""65af2c255cb961269692"", ""769f1d04efb22c05cfdf"", ""3b2c663a28a9f32bd1d3"", ""4dcce3e0c8b66ec2ad50"", ""c4c961533c50b899078c"", ""6dde3c4535c931ca4092"", ""c8109aeddd391e369815"", ""7a3708dd5094bb49d459"", ""4908bb1bf155952cd305"", ""d3047299bd8817ee87dd"", ""c399872ec43e2f6ac192"", ""f34ee58fabc050d20fd2"", ""c4b488e01e3ae7149581"", ""b47cad6d1496e6fdaf2c"", ""ee5c9d29ed57c3312389"", ""7f81423ec4cb301b12bf"", ""738d61dd88e0a9cf650d"", ""fe66b2381d33aa2ea3a8"", ""7b5ad733102ce39fbb82"", ""49201b5817f204116f7f"", ""535ba1a4922e163b518c"", ""4a54ee0e355066ed7429"", ""9d592f50cbcfa48d9ab6"", ""8f625c2f36dcacfc8ed5""]",24,0.5229791457238512,0.39197963008284964,0.9868994355201721,6.2949130376557,17.873488146382595,3.70652071688207,"{""loading_solvent_counts"": {""DCM"": 20, ""PE"": 5}, ""pe_ea_top_counts"": {""5/1"": 7, ""0/1"": 4, ""20/1"": 4, ""10/1"": 3, ""2/1"": 3, ""1/1"": 2, ""50/1"": 2}, ""mass_mean"": 115.75200000000001, ""loading_volume_mean"": 364.0}","[66, 102, 59]",False,False,,
