column,protocol,seed,budget,actual_budget,method,V1_r2,V1_rmse,V1_mae,V2_r2,V2_rmse,V2_mae,combined_normalized_rmse,all_outputs_finite,normalized_rmse
40g,compound,1425370602,30,29,affine,0.5673011279155431,45.4759943516805,26.17433511591045,0.7076598837342386,52.788684618338245,36.174409762276866,4.695212864033921,True,4.527453077009753
40g,compound,1425370602,30,29,local_identity_shrinkage,0.6605615946249923,40.27817751141522,23.885584376017142,0.7700498318336886,46.81806912583637,28.93800724151146,4.159930840885128,True,4.011934317459167
40g,compound,1425370602,30,29,target_head_only,-0.14473923147688228,73.967783633298,47.66146487,-0.19005048330455376,106.50728773720462,71.12412984,8.124350036036112,True,8.006103188714567
40g,compound,1425370602,30,29,conditional_EA,0.5538084429160501,46.17958188207816,28.972080333642733,0.7164828784891504,51.98598513031223,37.240039628628324,4.733036798065589,True,4.547133907371368
40g,compound,1425370602,30,29,additive_EA_control,0.578879954069877,44.86340991954369,27.455354315650048,0.7031663355574381,53.19284383694827,37.99335981485788,4.656418572530884,True,4.501151692887479
40g,compound,1425370602,30,29,conditional_policy,0.6605615996295189,40.27817721449359,23.885584311472094,0.7700498279067682,46.81806952559869,28.938007506191454,4.159930826437482,True,4.011934311051265
40g,compound,1425370602,30,29,additive_policy,0.6605615996295189,40.27817721449359,23.885584311472094,0.7700498279067682,46.81806952559869,28.938007506191454,4.159930826437482,True,4.011934311051265
40g,compound,1425370602,50,52,scale_only,0.674080086607993,39.46796827452877,28.96148616885482,0.7894242350037568,44.8023532854159,29.89174616156938,4.053077259310841,True,3.897831537749471
40g,compound,1425370602,50,52,affine,0.6770063734847616,39.290386287928975,22.066847402347594,0.7626952369987767,47.56087767130239,29.693929643079876,4.099720751334623,True,3.972356792633465
40g,compound,1425370602,50,52,local_identity_shrinkage,0.7114559130635314,37.13602467940866,20.710428870123682,0.7983265350368834,43.84509473321598,24.672368873165706,3.850288421383316,True,3.720087206096791
40g,compound,1425370602,50,52,target_head_only,-0.14585139460913865,74.00370634327548,47.63684788,-0.1845329504551949,106.2600964615793,70.82861621,8.120721738824608,True,8.000694682424587
40g,compound,1425370602,50,52,conditional_EA,0.7437738544864202,34.99460082738137,20.160171323060773,0.8063864871851826,42.96001903092313,26.079098319938147,3.6649982023087584,True,3.5566771926461835
40g,compound,1425370602,50,52,additive_EA_control,0.6982114076488284,37.97875571461831,22.400897375781256,0.7635227592959613,47.47787879266422,31.138962174725833,3.9970357545604034,True,3.886546529923321
40g,compound,1425370602,50,52,conditional_policy,0.7114559155295574,37.13602452071817,20.710428890105575,0.7983265371303416,43.84509450565041,24.672368451783758,3.850288404044446,True,3.7200871889495817
40g,compound,1425370602,50,52,additive_policy,0.7114559155295574,37.13602452071817,20.710428890105575,0.7983265371303416,43.84509450565041,24.672368451783758,3.850288404044446,True,3.7200871889495817
40g,compound,1425370602,70,72,scale_only,0.6826097613121194,38.94808465355444,27.25384389160987,0.7894938421561605,44.794947822609835,29.83706784523379,4.012213248002838,True,3.864612251563572
40g,compound,1425370602,70,72,affine,0.7126201339023155,37.06103053682113,20.547502886559005,0.7842980384854591,45.344402122207775,26.669954135775143,3.8779644421947532,True,3.7619588651780336
40g,compound,1425370602,70,72,local_identity_shrinkage,0.7126201338850873,37.06103053793202,20.547502910176327,0.7842980414817268,45.34440180727331,26.66995361044525,3.877964435156205,True,3.76195885545366
40g,compound,1425370602,70,72,target_head_only,-0.1440855794198086,73.94666262316706,47.98437697,-0.18346668995999837,106.21226053960355,71.24230758999998,8.115324691313207,True,7.995587242085486
40g,compound,1425370602,70,72,conditional_EA,0.7341165994513785,35.647980747561576,20.47938148363331,0.810572684128303,42.49305305160187,25.265086978040923,3.704957580372624,True,3.583613864421695
40g,compound,1425370602,70,72,additive_EA_control,0.723281724294967,36.36706424136219,22.31834263728857,0.808311193600161,42.745953534756765,26.055026856097584,3.7663556866996744,True,3.637108492365771
40g,compound,1425370602,70,72,conditional_policy,0.7126201357370907,37.061030418513155,20.54750287608959,0.7842980436844496,45.344401575747476,26.669953429209126,3.8779644207283694,True,3.7619588406752436
40g,compound,1425370602,70,72,additive_policy,0.7126201357370907,37.061030418513155,20.54750287608959,0.7842980436844496,45.344401575747476,26.669953429209126,3.8779644207283694,True,3.7619588406752436
40g,compound,1425370602,100,99,scale_only,0.6834413231973874,38.89702923258495,26.886058245532755,0.7898117953810537,44.761105391459054,29.46420977033728,4.007491242524264,True,3.8603200113402973
40g,compound,1425370602,100,99,affine,0.7106368656096771,37.188693602368836,20.332268702898094,0.7915544727790952,44.57516126495483,25.636366333990154,3.8705461218879185,True,3.7461352899285134
40g,compound,1425370602,100,99,local_identity_shrinkage,0.7106368657275206,37.188693594796256,20.332268690900936,0.7915544750088275,44.575161026545594,25.636365930832145,3.8705461159903396,True,3.746135282033167
40g,compound,1425370602,100,99,target_head_only,-0.143894533069443,73.94048833424921,47.963511669999995,-0.1834611099842698,106.2120101470325,71.21050706000001,8.114865298398266,True,7.9951876680025356
40g,compound,1425370602,100,99,conditional_EA,0.7325853197909136,35.75048556479758,20.052112533261166,0.8098759468286909,42.57112869965656,25.401518398006715,3.7146327010955327,True,3.5925465111034565
40g,compound,1425370602,100,99,additive_EA_control,0.735998146666403,35.52162377470217,20.09723761080008,0.7923550785867493,44.48947589054314,26.40699260182302,3.740352855419098,True,3.6376872456702722
40g,compound,1425370602,100,99,conditional_policy,0.7106368676703649,37.188693469949946,20.332268764922542,0.7915544771134317,44.57516080151539,25.636365598345513,3.8705461013169282,True,3.7461352671123764
40g,compound,1425370602,100,99,additive_policy,0.7106368676703649,37.188693469949946,20.332268764922542,0.7915544771134317,44.57516080151539,25.636365598345513,3.8705461013169282,True,3.7461352671123764
40g,compound,2767143051,30,31,scale_only,0.7406259667433366,31.55480364719259,22.846834532398567,0.7948611957462495,39.807241422595766,25.334008947362598,3.329254613397582,True,3.240351091475485
40g,compound,2767143051,30,31,affine,0.7734242255556776,29.49232227370581,16.240575159401107,0.8168168195098582,37.616723983445674,20.078962925367236,3.121201498676795,True,3.041349428342813
40g,compound,2767143051,30,31,local_identity_shrinkage,0.773424224570944,29.49232233779492,16.24057522913146,0.8168168191119956,37.61672402429628,20.07896301276642,3.1212015045059553,True,3.0413494336800637
40g,compound,2767143051,30,31,target_head_only,-0.12627759414144069,65.75442080228318,44.45214166161617,-0.1886108679506695,95.82040922885537,66.21366421212122,7.251243734346128,True,7.152552589558952
40g,compound,2767143051,30,31,conditional_EA,0.7951627237590959,28.04185443496882,16.94057636940778,0.7982124939536642,39.48074227925992,25.13815096057338,3.0574316804514505,True,3.0072840365502596
40g,compound,2767143051,30,31,additive_EA_control,0.7896080301376285,28.41952496207127,15.977782392994147,0.808402770134612,38.47093891273386,24.34638579258482,3.0606087555221704,True,2.9998427637637732
40g,compound,2767143051,30,31,conditional_policy,0.7734242128307225,29.492323101880118,16.240575909773913,0.8168168205990011,37.61672387161776,20.078963107522984,3.121201559087387,True,3.0413494774162277
40g,compound,2767143051,30,31,additive_policy,0.7734242128307225,29.492323101880118,16.240575909773913,0.8168168205990011,37.61672387161776,20.078963107522984,3.121201559087387,True,3.0413494774162277
40g,compound,2767143051,50,50,scale_only,0.7535207281754952,30.760432363356284,20.131991778026755,0.7963923262046193,39.65840503495022,23.195918960138457,3.2653365167912543,True,3.185315639189243
40g,compound,2767143051,50,50,affine,0.7750375255065205,29.38713679738989,15.89654548202551,0.8140319189589003,37.90158549691263,19.462521396376694,3.1198785072942723,True,3.043534491437077
40g,compound,2767143051,50,50,local_identity_shrinkage,0.7750375250696784,29.38713682592252,15.896545515139982,0.8140319189033414,37.901585502574285,19.462521472314563,3.1198785095916293,True,3.0435344934236865
40g,compound,2767143051,50,50,target_head_only,-0.127811313053948,65.7991764156865,44.34716827777777,-0.1895387928395742,95.85780447669457,66.09691372727274,7.255468030707394,True,7.156555575643557
40g,compound,2767143051,50,50,conditional_EA,0.8061597659144668,27.278733136982733,14.704281316409071,0.8284890185655182,36.3985546772885,19.454173678655717,2.9249742356181754,True,2.8630005643035292
40g,compound,2767143051,50,50,additive_EA_control,0.7885731800874853,28.489332452859802,15.331860133948679,0.8163761725914851,37.66194029977689,20.34076868269012,3.0463361953445496,True,2.979111473624622
