column,protocol,seed,target,dimension,level,rows,compounds,ratio_defined_rows,ratio_median,ratio_q25,ratio_q75,ratio_mean,ratio_std,scale_rmse,scale_mae,scale_signed_mean,scale_signed_median,scale_r2,scale_nrmse,scale_sse,affine_rmse,affine_mae,affine_signed_mean,affine_signed_median,affine_r2,affine_nrmse,affine_sse
25g,compound,2767143051,V2,amount_density_ul,169.9,7,1,7,3.3078453309101588,3.139268425793687,3.4276020419363413,3.3191898046648176,0.272462414190026,7.885616477569807,7.37347242658174,-7.37347242658174,-7.531391949959605,-12.464065981475445,0.4905055075106256,435.2806306192432,5.511671278626293,4.335378031690903,4.2261155602943115,3.806339510992238,-5.577661878857085,0.34284004623408926,212.64964198543797
25g,compound,2767143051,V2,amount_density_ul,196.0,7,1,7,2.954927958339479,2.7137635179387445,3.102394473742817,3.0129016705904488,0.39897553814046366,19.957651932528364,18.277797725805875,-18.277797725805875,-21.681122930995627,-4.932940289494479,1.2414169796020977,2788.1550946196726,14.212239654225069,12.180415719801411,-9.603125511367898,-13.259580699722214,-2.0086809319305843,0.884037645539501,1413.9142919238927
25g,compound,2767143051,V2,amount_density_ul,206.0,3,1,3,3.492205675776986,3.4796976008926617,3.8099625790237743,3.6957048946852953,0.37434463379640287,6.507499465801681,6.3145387843178895,-6.3145387843178895,-6.896900080656831,0.8325440124971257,0.4047831056934536,127.04264789222749,4.023964132995939,3.887309452674446,3.887309452674446,3.6643961220719916,0.935970427756842,0.2503008578814382,48.57686203091329
25g,compound,2767143051,V2,amount_density_ul,209.79999999999998,6,1,6,3.813670785577428,3.3930945795407568,4.425231538356688,3.896506342376077,0.8956069669894313,15.600510543823841,13.135189739416646,-1.4153116855513421,-5.316216185347802,0.8142112371491496,0.9703916445200259,1460.255575367753,13.054565614119513,9.874874581954018,4.112068487111048,1.8573507199413477,0.8699031830414189,0.8120273602068252,1022.5301002401094
25g,compound,2767143051,V2,amount_density_ul,218.2,7,1,7,3.4400183955749046,3.3160632644789616,3.7448909327052315,3.5400976552520573,0.4659578119979832,3.6833518535833787,3.166485624177727,-1.2941637771698997,-1.467752170824756,-3.8895325909956675,0.22911390319592484,94.96956614107279,4.021505728611746,3.1342769410031104,1.3377700678528919,1.1231963483057577,-4.828520316910869,0.25014793884288683,113.20755827679967
25g,compound,2767143051,V2,amount_density_ul,235.0,7,1,7,3.0536747246987956,3.0338183968660597,3.313304537810155,3.144194150801766,0.3449421906503323,13.921645418154146,13.322705204370026,-13.322705204370026,-14.431488828450966,-43.42875145009915,0.865961941040167,1356.685478041686,5.82169897933684,4.967136381147209,-3.7466847134323342,-5.015724291199646,-6.769310242295255,0.3621245619231206,237.2452530420812
25g,compound,2767143051,V2,amount_density_ul,309.0,5,1,5,3.5594898861120194,3.2275789907731043,4.0294679450088084,3.2265747566386684,1.2906916389529326,52.346268505516264,28.614781376079986,-28.614781376079986,-8.37904736532164,-5.15568840708328,3.2560717443740828,13700.65913225802,55.232255929601685,27.568495605636393,-23.547175335353177,2.0954837131529658,-5.85315785539511,3.4355875412869654,15253.010475365105
25g,compound,2767143051,V2,loading_volume_ul,300,83,12,83,3.4671895260083376,3.053925215940546,3.9437186342018444,3.6474678555188516,0.8888744423610375,28.569034259393785,15.615630950167564,-4.502155662789221,-7.8826228694573395,0.683897305715953,1.777066978637923,67743.74663669651,27.748822186700025,13.02677626412443,1.478711378400666,1.0547059258185811,0.7017872649804996,1.726047690529331,63909.76201817492
25g,compound,2767143051,V2,loading_volume_ul,500,4,1,4,3.0344282702945646,2.811149574875495,3.6474884247026256,3.4242097292835556,1.1137352575269586,55.01805432093072,40.707258675228644,11.683598006484262,-18.735906333440806,0.8146413002292145,3.422263653538988,12107.945205043536,49.42591826031707,39.338496123514275,6.072998321679666,-19.959650323003125,0.8504067450212434,3.0744184921261795,9771.685583502176
25g,compound,2767143051,V2,loading_volume_ul,900,7,1,7,3.0536747246987956,3.0338183968660597,3.313304537810155,3.144194150801766,0.3449421906503323,13.921645418154146,13.322705204370026,-13.322705204370026,-14.431488828450966,-43.42875145009915,0.865961941040167,1356.685478041686,5.82169897933684,4.967136381147209,-3.7466847134323342,-5.015724291199646,-6.769310242295255,0.3621245619231206,237.2452530420812
25g,compound,2767143051,V2,pair_status,same_compound_condition_different,94,14,94,3.4418770800661482,3.039048680228393,3.8953071689315566,3.600489680646929,0.8736775651572158,29.392497472267518,16.512609999951202,-4.4702496214484935,-8.551789259188055,0.7502321389638935,1.8282884959784975,81208.37731978174,28.042272962842087,13.546237968983142,1.2850877095739117,0.607651991965211,0.7726525955295649,1.7443010791249312,73918.69285471916
25g,compound,2767143051,V2,relaxed_pair_status,relaxed_paired,60,10,60,3.4907710198889577,3.0792792075199085,3.991395176647049,3.7356233276460347,0.9042816718778132,28.681191870751675,15.12975529990997,-0.9281022910897916,-7.648055688209229,0.7493819588256415,1.7840434688383742,49356.64602761232,27.679457242976653,12.873904298690908,4.750507370734797,1.1806751711207504,0.7665826783580394,1.7217330136716298,45969.141195946366
25g,compound,2767143051,V2,relaxed_pair_status,same_compound_condition_different,34,6,34,3.250315054929078,2.9597476550690365,3.7411534279188,3.3620185388837998,0.7728944325740484,30.607443967771577,18.95294182355336,-10.721097851493262,-11.189187735224506,0.751442134846659,1.903861274475979,31851.731292169407,28.671338249595706,14.732709151851791,-4.830358751298239,-3.258917814485425,0.7818931464486675,1.7834305484079076,27949.55165877281
25g,row,536279090,V1,source_bin,extreme_tail,10,10,10,5.5834124479082625,5.408785869829072,5.9952157019900945,5.577754693687476,1.8017525838809436,25.803904168771915,15.33765732883154,2.671391975208588,2.978952726643662,0.44411845224793733,3.2747488254709585,6658.414703511647,25.173345296541704,14.57209896887395,-2.156844125341808,-1.5871332235956288,0.47095418492955987,3.1947252014208756,6336.973134189183
25g,row,536279090,V1,source_bin,high,21,18,21,5.406638995848729,4.685359746447784,6.027534468592092,5.505686929478667,2.2065396633127463,17.985996590266904,11.359658594910295,0.8606761892613073,-1.212613154135532,0.24946434714088295,2.282585643771766,6793.417540246947,17.765395046878115,11.428653726308411,1.014788143605496,0.672302744176001,0.26776235509618806,2.254589312659059,6627.79448460447
25g,row,536279090,V1,source_bin,low,31,24,31,4.626683034989711,4.04006519038853,5.316813396073135,4.948663869464853,1.6976339588101432,6.581085776491898,5.0900124486771885,-2.8629310140161546,-3.964750282133153,-1.0344866219420648,0.8351993084431056,1342.631389923863,6.6556982035215695,4.396310033257973,0.49463207808004905,-1.0582506307652473,-1.0808797209936687,0.8446683002740648,1373.2478758671677
25g,row,536279090,V1,source_bin,medium,30,20,30,4.261374550125186,3.9358094734914397,5.286962049956876,4.998283315325419,2.100686824928426,11.299670402649827,8.54006195503292,-2.654209790638499,-6.808061425542798,-0.018555596620803305,1.4340303752975683,3830.476536255615,11.114537937116,7.319768984903252,-0.24171347208689192,-4.355366295500083,0.014546780118314229,1.4105353909689118,3705.988606667723
25g,row,536279090,V1,PE/EA,0/1,13,13,13,3.6147801802795216,3.347017835910435,4.030797242442162,3.5936830360415204,0.6836854619799652,12.642392565628777,10.631473549881589,-10.631473549881589,-9.016477135086841,-84.75325935068875,1.6044339621885209,2077.7911671850547,11.424567668928583,8.300453613575351,-8.300453613575351,-4.897242947708737,-69.0279868060423,1.449880968036394,1696.7697034850676
25g,row,536279090,V1,PE/EA,1/1,22,21,22,4.315683324709715,3.9648704633925522,4.983777839732009,4.492103782399251,0.8390333244001947,6.920619332040009,5.972540883642819,-5.070988092178587,-6.149814727435836,0.6360847865499457,0.8782891875934385,1053.68938265813,5.472707687802576,4.521418970893603,-2.8259369334753845,-2.7858710469258243,0.7724301138212786,0.6945361041321183,658.9116475949354
25g,row,536279090,V1,PE/EA,10/1,8,8,8,5.506699609134653,4.8236962784487,6.831083927369463,6.144903350336944,2.0120170456182627,22.800231729315765,14.603611847343018,9.27602343949264,0.8413591547145582,0.7385050005595666,2.89355562583443,4158.804535283979,20.641472575789425,12.297541166441164,8.390300992764265,0.3773609326866296,0.7856782631167158,2.6195895641002336,3408.563120776535
25g,row,536279090,V1,PE/EA,2/1,15,14,15,4.626683034989711,4.08858258366543,4.953716091685295,5.1015481648213,2.291553230341985,8.350684492332796,6.525735759685117,-3.0815491647443576,-4.55440734469024,-0.8310167994259505,1.059777390827555,1046.0089723573117,8.523165360371118,5.2142389887988285,-0.2372904832710804,-2.911959283247082,-0.9074361403310078,1.0816667730051663,1089.665216403452
25g,row,536279090,V1,PE/EA,20/1,11,11,11,5.491835521072438,4.6597696430779045,5.644141421777415,5.636640503777174,2.3713958016687933,12.218377268456711,7.435991652059414,0.5091235602310559,-0.13677674415287555,0.698401388407818,1.5506225859210347,1642.1761738177368,13.036687080928656,7.712729633272226,0.4953565930511081,-0.4132462937710386,0.656650231442953,1.6544735024233106,1869.5073105065733
25g,row,536279090,V1,PE/EA,5/1,14,14,14,5.783006084077508,5.41858821616941,6.248964281903608,6.024497753942867,1.3935563761248737,8.491453343053184,5.204716057450012,3.2795315936412335,1.5978627851399754,0.8058503334329131,1.0776422311844407,1009.4669182814873,9.676120768581429,6.9616383359120695,4.965855653016663,3.8464601016648796,0.747898660028466,1.2279872423481897,1310.7823837944202
25g,row,536279090,V1,PE/EA,50/1,9,9,9,5.6274537112217,5.345479373218246,6.633124345507647,6.353491757334711,2.9244735653600764,29.129982683662643,18.5488587335372,5.187011914556955,1.6290205228283234,-0.23150677142512266,3.696858272119899,7637.00302035437,29.832504120259237,19.48082303898854,4.3740952415851915,-1.062456155969258,-0.2916229995804607,3.7860145964619747,8009.80471876756
25g,row,536279090,V1,loading solvent,DCM,72,46,72,4.834901081328133,4.0739817263613745,5.768898775281497,5.168807835722872,1.9564698977020836,14.782596673155993,8.85033376465624,-1.407874578069575,-3.3672655407526637,0.6516257523434933,1.8760452207621274,15733.81183688659,14.568846678089967,8.222169930608203,-0.10354508828700891,-1.3174587273119016,0.661627598358552,1.8489184131012149,15282.093134137902
25g,row,536279090,V1,loading solvent,PE,20,7,20,4.751532674215815,3.9292851766778694,5.533126475974048,5.129994384852648,1.9954405584533683,12.023161674558569,8.43488086430814,-1.1111032903036493,-4.119133238862791,0.6562592483783727,1.5258479614049034,2891.1283330514802,11.75140622902349,7.4802581757760205,0.7639773188418367,-2.9434100237613663,0.6716225492584449,1.491359737442332,2761.9109671906413
25g,row,536279090,V1,loading_ul,50,1,1,1,3.9779362110580245,3.9779362110580245,3.9779362110580245,3.9779362110580245,,7.372880947471227,7.372880947471227,-7.372880947471227,-7.372880947471227,,0.9356852771251672,54.35937346558422,3.54157129042855,3.54157129042855,-3.54157129042855,-3.54157129042855,,0.44945742891450724,12.542727205187743
25g,row,536279090,V1,loading_ul,100,71,44,71,4.985864749677214,4.093070251560506,5.7765324711900465,5.315249082854187,1.9539173987998726,12.15739751965627,7.641530949153881,-0.5035570615458483,-2.6680121507500836,0.7066797189064067,1.5428837042597303,10493.964326017052,12.128385465838052,7.180784864492421,0.8785534835656253,-1.0582506307652473,0.7080779902011383,1.539201812227257,10443.939114564571
25g,row,536279090,V1,loading_ul,200,18,9,18,4.148940640742971,3.664934030929913,4.864646485501513,4.423576035985948,1.5015683419078234,20.06129441110913,12.133326372731505,-5.3504692297880325,-6.829955146111367,0.5650333463430971,2.545959707512485,7244.199602085572,19.216373073993566,10.602756437315364,-4.056832247710391,-4.793844297615999,0.6009007571729027,2.438731547841861,6646.841894140289
25g,row,536279090,V1,loading_ul,300,2,1,2,6.884531063823671,5.186900757740199,8.582161369907142,6.884531063823671,4.801623605517668,20.401187077837708,18.80009764742416,7.922421513164327,7.922421513164327,-0.11088328264744707,2.5890951611196424,832.4168683698647,21.68732769866421,18.687242989121955,11.005777218114142,11.005777218114142,-0.2553639071544904,2.7523180385530197,940.6803654184957
25g,row,536279090,V1,amount_density_ul,48.75,1,1,1,3.9779362110580245,3.9779362110580245,3.9779362110580245,3.9779362110580245,,7.372880947471227,7.372880947471227,-7.372880947471227,-7.372880947471227,,0.9356852771251672,54.35937346558422,3.54157129042855,3.54157129042855,-3.54157129042855,-3.54157129042855,,0.44945742891450724,12.542727205187743
25g,row,536279090,V1,amount_density_ul,94.45,2,1,2,5.142087500138139,5.090611376226434,5.193563624049844,5.142087500138139,0.14559646514866104,1.387318524950633,1.3229713826085128,-1.3229713826085128,-1.3229713826085128,-1004.5328337873535,0.1760632685822135,3.8493053793424004,2.8177391545493347,2.776209426977216,2.776209426977216,2.776209426977216,-4147.064100874455,0.35759658408633455,15.879307886160797
25g,row,536279090,V1,amount_density_ul,96.2,3,1,3,5.531044906433789,4.7782149781448275,8.003830140892552,6.677681777213657,3.3750074463950317,21.345337735613533,14.576825646367345,9.74255660286263,0.22667907952414623,0.26123840221313255,2.708916419073344,1366.8703291422212,21.641650905134902,14.848148053999381,12.03092118642085,3.2118754765538675,0.2405852556535345,2.7465212403250057,1405.083161699179
25g,row,536279090,V1,amount_density_ul,96.71,1,1,1,3.765780470877053,3.765780470877053,3.765780470877053,3.765780470877053,,8.313581411061861,8.313581411061861,-8.313581411061861,-8.313581411061861,,1.05506867423108,69.11563587835333,6.2210707534204275,6.2210707534204275,-6.2210707534204275,-6.2210707534204275,,0.7895101458170103,38.701721319063005
25g,row,536279090,V1,amount_density_ul,97.5,2,1,2,5.819241272622414,5.603914158403569,6.03456838684126,5.819241272622414,0.6090370505499044,2.320074134201817,1.849741018043261,1.4004292750298362,1.4004292750298362,0.5019508519072018,0.2944383918142782,10.765487976384623,6.235770523763534,6.038004635008445,6.038004635008445,6.038004635008445,-2.597897002417902,0.7913756796273567,77.76966805007628
25g,row,536279090,V1,amount_density_ul,99.4,1,1,1,6.1043919300650495,6.1043919300650495,6.1043919300650495,6.1043919300650495,,10.15491956230224,10.15491956230224,10.15491956230224,10.15491956230224,,1.2887511398235059,103.12239131682871,1.3725085654255622,1.3725085654255622,1.3725085654255622,1.3725085654255622,,0.17418375076805684,1.8837797621665349
25g,row,536279090,V1,amount_density_ul,101.2,2,1,2,5.31566624309686,5.139655855762676,5.491676630431044,5.31566624309686,0.4978325537730882,3.0321674110863355,2.9797232243269534,0.5615057571036957,0.5615057571036957,0.9748635777108524,0.3848094692625295,18.38807841770802,0.6648450045381386,0.6288983121519411,-0.6288983121519411,-0.6288983121519411,0.998791524271699,0.08437484434492545,0.884037760118635
25g,row,536279090,V1,amount_density_ul,102.2,2,1,2,4.0766378595428545,4.062985498938875,4.090290220146834,4.0766378595428545,0.03861470704910956,6.245666028720417,6.205868771507951,-6.205868771507951,-6.205868771507951,-16.337041841027652,0.7926315087074465,78.01668828462452,3.5425493691727015,3.394428876016936,-3.394428876016936,-3.394428876016936,-4.577624903567063,0.44958155595348864,25.099312066051812
25g,row,536279090,V1,amount_density_ul,102.60000000000001,1,1,1,5.491835521072438,5.491835521072438,5.491835521072438,5.491835521072438,,0.13677674415287555,0.13677674415287555,-0.13677674415287555,-0.13677674415287555,,0.017358205926389796,0.018707877741061175,2.1118102912219996,2.1118102912219996,-2.1118102912219996,-2.1118102912219996,,0.26800782647325505,4.459742706111147
25g,row,536279090,V1,amount_density_ul,103.60000000000001,1,1,1,5.052706232360517,5.052706232360517,5.052706232360517,5.052706232360517,,2.6680121507500836,2.6680121507500836,-2.6680121507500836,-2.6680121507500836,,0.3385948730806694,7.118288836550087,0.652265395975359,0.652265395975359,-0.652265395975359,-0.652265395975359,,0.08277837824055581,0.4254501467868919
