CAS,name,Purity,Density g/ml,V/ul,loading solvent,Volume of loading solvent/ul,PE/EA,Flow mL/min,Ending time,column_specs,t1,t2,smiles,verified t1,verified t2,source_row_1based,sample_id,V1_ml,V2_ml,decision,decision_reason,quality_flags,reviewer
120-51-4,Benzyl benzoate,0.98,1.097,100.0,PE,200,1/1,5,2023-05-18_14-48-26,Silica-CS 4g,1178.0,1762.0,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,1178.0,1762.0,87,7abb2cb83395e9b18de1,4.908333333333333,7.341666666666667,keep,,,user_confirmed_protocol_2026-08-13
120-51-4,Benzyl benzoate,0.98,1.097,100.0,PE,200,1/1,10,2023-05-18_14-53-25,Silica-CS 4g,682.0,1004.0,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,682.0,1004.0,88,a99c0064623635fcc4dc,5.683333333333334,8.366666666666667,keep,,,user_confirmed_protocol_2026-08-13
120-51-4,Benzyl benzoate,0.98,1.097,150.0,PE,200,1/1,10,2023-05-18_14-57-26,Silica-CS 4g,681.0,1026.0,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,681.0,1026.0,89,8100735734aef075ee76,5.675,8.55,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,50.0,PE,200,10/1,10,2023-05-18_18-49-42,Silica-CS 4g,1522.0,2297.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,1522.0,2297.0,90,ce3b9d9cbe1699c7eef9,12.683333333333334,19.141666666666666,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,150.0,PE,200,20/1,10,2023-05-18_20-12-08,Silica-CS 4g,2519.0,3904.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,2519.0,3904.0,91,2635b25bb3c1c37f3b74,20.991666666666667,32.53333333333333,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,100.0,PE,200,20/1,10,2023-05-18_20-23-28,Silica-CS 4g,2585.0,3910.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,2585.0,3910.0,92,1effe6f049d068dc08cf,21.541666666666668,32.583333333333336,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,50.0,PE,200,1/1,5,2023-05-19_16-05-47,Silica-CS 4g,911.0,1416.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,911.0,1416.0,93,98d079bcc13e1a200efe,3.7958333333333334,5.9,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,50.0,PE,200,1/1,10,2023-05-19_16-10-51,Silica-CS 4g,635.0,941.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,635.0,941.0,94,7d65ab8e0e7b962da35f,5.291666666666667,7.841666666666667,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,100.0,PE,200,1/1,10,2023-05-19_16-19-49,Silica-CS 4g,639.0,964.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,639.0,964.0,95,d4d7270df69266029f44,5.325,8.033333333333333,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,100.0,PE,200,1/1,5,2023-05-19_16-37-17,Silica-CS 4g,1100.0,2030.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,1100.0,2030.0,96,5523d9c41009b84d3135,4.583333333333333,8.458333333333334,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,50.0,PE,200,2/1,5,2023-05-19_17-00-18,Silica-CS 4g,3020.0,3026.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,3020.0,3026.0,97,f2312f90dd4cf5ef0e23,12.583333333333334,12.608333333333333,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,100.0,PE,200,2/1,5,2023-05-19_17-06-19,Silica-CS 4g,1127.0,1988.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,1127.0,1988.0,98,9e1b72123bd827a51c19,4.695833333333334,8.283333333333333,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,100.0,PE,200,2/1,10,2023-05-19_17-11-36,Silica-CS 4g,656.0,1187.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,656.0,1187.0,99,f7684c557ad58e3a1b0b,5.466666666666667,9.891666666666667,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,150.0,PE,200,2/1,5,2023-05-19_18-44-01,Silica-CS 4g,1145.0,2395.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,1145.0,2395.0,100,476647879af7df57d509,4.770833333333333,9.979166666666666,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,50.0,PE,200,5/1,5,2023-05-19_18-51-06,Silica-CS 4g,1337.0,2495.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,1337.0,2495.0,101,d0c994e30d2f33948394,5.570833333333334,10.395833333333334,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,50.0,PE,200,5/1,10,2023-05-19_18-57-35,Silica-CS 4g,900.0,1594.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,900.0,1594.0,102,c641cb5b9e82e60de614,7.5,13.283333333333333,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,100.0,PE,200,5/1,10,2023-05-19_19-03-42,Silica-CS 4g,845.0,1578.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,845.0,1578.0,103,f82f2844c7e27afd32bb,7.041666666666667,13.15,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,150.0,PE,200,5/1,10,2023-05-19_19-23-29,Silica-CS 4g,854.0,1732.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,854.0,1732.0,104,96a37648a2f61cd01930,7.116666666666666,14.433333333333334,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,50.0,PE,200,10/1,10,2023-05-19_19-30-43,Silica-CS 4g,1468.0,2262.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,1468.0,2262.0,105,9603a9567c8b21458d1e,12.233333333333333,18.85,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,50.0,PE,200,10/1,5,2023-05-19_20-04-46,Silica-CS 4g,2903.0,4457.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,2903.0,4457.0,106,fa1a4a2aa332b091b615,12.095833333333333,18.570833333333333,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,100.0,PE,200,10/1,5,2023-05-19_19-56-12,Silica-CS 4g,1976.0,4413.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,1976.0,4413.0,107,e6d0dc8ca50b71d5f807,8.233333333333333,18.3875,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,100.0,PE,200,10/1,10,2023-05-19_20-13-24,Silica-CS 4g,1394.0,2339.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,1394.0,2339.0,108,11fef346c358d54d3059,11.616666666666667,19.491666666666667,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,150.0,PE,200,10/1,5,2023-05-19_20-30-47,Silica-CS 4g,1855.0,4685.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,1855.0,4685.0,109,dea5f0228035f44dd102,7.729166666666667,19.520833333333332,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,50.0,PE,200,20/1,5,2023-05-22_11-04-52,Silica-CS 4g,4424.0,7323.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,4424.0,7323.0,110,3726956d81fe3954e5b7,18.433333333333334,30.5125,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,100.0,PE,200,20/1,10,2023-05-22_11-23-12,Silica-CS 4g,2524.0,3861.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,2524.0,3861.0,111,dccd8753d89546cbf994,21.033333333333335,32.175,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,100.0,PE,200,20/1,5,2023-05-22_11-37-31,Silica-CS 4g,4615.0,7738.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,4615.0,7738.0,112,ef8724fc040ffeca44b7,19.229166666666668,32.24166666666667,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,150.0,PE,200,20/1,5,2023-05-22_12-49-24,Silica-CS 4g,3802.0,7642.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,3802.0,7642.0,113,e35fdc08a1113b193889,15.841666666666667,31.841666666666665,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,150.0,PE,200,20/1,10,2023-05-22_10-35-45,Silica-CS 4g,2036.0,4189.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,2036.0,4189.0,114,de0d6e67668e5ebf5036,16.966666666666665,34.90833333333333,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,50.0,PE,200,50/1,5,2023-05-22_13-35-53,Silica-CS 4g,1333.0,2792.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,1333.0,2792.0,115,28e9fea3e3293f2b8a0e,5.554166666666666,11.633333333333333,keep,,,user_confirmed_protocol_2026-08-13
83-13-6,Diethyl phenylmalonate,0.95,1.095,150.0,PE,200,50/1,10,2023-05-22_14-48-47,Silica-CS 4g,4553.0,6182.0,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,4553.0,6182.0,116,9249ed2c527f70995033,37.94166666666667,51.516666666666666,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,50.0,PE,200,1/1,10,2023-05-22_14-59-20,Silica-CS 4g,962.0,2468.0,COC(=O)C(=O)C1=CC=CC=C1,962.0,2468.0,117,e626b5b8083ea1fd02f2,8.016666666666667,20.566666666666666,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,50.0,EA,200,1/1,10,2023-05-22_15-27-27,Silica-CS 4g,621.0,1441.0,COC(=O)C(=O)C1=CC=CC=C1,621.0,1441.0,118,00a89de0e6cc7377a84b,5.175,12.008333333333333,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,50.0,EA,200,1/1,5,2023-05-22_15-34-50,Silica-CS 4g,1373.0,2808.0,COC(=O)C(=O)C1=CC=CC=C1,1373.0,2808.0,119,95a3dcfe4436e929aa30,5.720833333333333,11.7,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,100.0,EA,200,1/1,10,2023-05-22_15-47-00,Silica-CS 4g,1229.0,3018.0,COC(=O)C(=O)C1=CC=CC=C1,1229.0,3018.0,120,e93e08d6bc42e91e2679,10.241666666666667,25.15,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,150.0,EA,200,1/1,10,2023-05-22_15-51-31,Silica-CS 4g,755.0,1167.0,COC(=O)C(=O)C1=CC=CC=C1,755.0,1167.0,121,4451265787d29526a93a,6.291666666666667,9.725,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,50.0,EA,200,2/1,5,2023-05-22_16-04-46,Silica-CS 4g,1236.0,3131.0,COC(=O)C(=O)C1=CC=CC=C1,1236.0,3131.0,122,6cd3f929d7d90a9c29b3,5.15,13.045833333333333,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,50.0,EA,200,2/1,10,2023-05-22_16-10-22,Silica-CS 4g,809.0,1406.0,COC(=O)C(=O)C1=CC=CC=C1,809.0,1406.0,123,10a4c811b70ba8155044,6.741666666666666,11.716666666666667,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,100.0,EA,200,2/1,10,2023-05-22_16-14-38,Silica-CS 4g,708.0,2113.0,COC(=O)C(=O)C1=CC=CC=C1,708.0,2113.0,124,f6650af9162e038d4108,5.9,17.608333333333334,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,150.0,EA,200,2/1,5,2023-05-22_16-28-52,Silica-CS 4g,1389.0,3703.0,COC(=O)C(=O)C1=CC=CC=C1,1389.0,3703.0,125,a93701aa1a4a960e479a,5.7875,15.429166666666667,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,150.0,EA,200,2/1,10,2023-05-22_16-35-05,Silica-CS 4g,870.0,1505.0,COC(=O)C(=O)C1=CC=CC=C1,870.0,1505.0,126,f7cc49c21fea55ed9087,7.25,12.541666666666666,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,50.0,EA,200,5/1,10,2023-05-22_16-46-19,Silica-CS 4g,1267.0,2928.0,COC(=O)C(=O)C1=CC=CC=C1,1267.0,2928.0,127,00f7bff5f3dab9ed9f49,10.558333333333334,24.4,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,50.0,EA,200,2/1,5,2023-05-22_16-56-12,Silica-CS 4g,2018.0,4088.0,COC(=O)C(=O)C1=CC=CC=C1,2018.0,4088.0,128,9768d61b571fc0c5ce1a,8.408333333333333,17.033333333333335,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,100.0,EA,200,2/1,5,2023-05-22_17-05-03,Silica-CS 4g,1550.0,4036.0,COC(=O)C(=O)C1=CC=CC=C1,1550.0,4036.0,129,9ad049e65cfbfbac2282,6.458333333333333,16.816666666666666,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,100.0,EA,200,2/1,10,2023-05-22_17-11-43,Silica-CS 4g,894.0,1239.0,COC(=O)C(=O)C1=CC=CC=C1,894.0,1239.0,130,f7d6c68ef2b3f637bd05,7.45,10.325,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,150.0,EA,200,2/1,10,2023-05-22_17-18-04,Silica-CS 4g,794.0,2700.0,COC(=O)C(=O)C1=CC=CC=C1,794.0,2700.0,131,b7880e59ff4586b29a28,6.616666666666666,22.5,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,50.0,EA,200,5/1,10,2023-05-22_19-04-08,Silica-CS 4g,1033.0,2527.0,COC(=O)C(=O)C1=CC=CC=C1,1033.0,2527.0,132,790d27f0fa045d91f307,8.608333333333333,21.058333333333334,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,100.0,EA,200,5/1,10,2023-05-22_19-29-45,Silica-CS 4g,1043.0,2395.0,COC(=O)C(=O)C1=CC=CC=C1,1043.0,2395.0,133,d1eeb016c4cf20b87e92,8.691666666666666,19.958333333333332,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,150.0,EA,200,5/1,10,2023-05-22_19-37-10,Silica-CS 4g,857.0,3326.0,COC(=O)C(=O)C1=CC=CC=C1,857.0,3326.0,134,6c1c34b12c66ebcf39a4,7.141666666666667,27.716666666666665,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,150.0,EA,200,5/1,5,2023-05-22_19-46-29,Silica-CS 4g,2022.0,3710.0,COC(=O)C(=O)C1=CC=CC=C1,2022.0,3710.0,135,c640425eaf27bc406362,8.425,15.458333333333334,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,50.0,EA,200,10/1,5,2023-05-22_19-58-17,Silica-CS 4g,2530.0,5048.0,COC(=O)C(=O)C1=CC=CC=C1,2530.0,5048.0,136,e2f15590b7142490599b,10.541666666666666,21.033333333333335,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,50.0,EA,200,10/1,10,2023-05-22_20-07-45,Silica-CS 4g,1234.0,3162.0,COC(=O)C(=O)C1=CC=CC=C1,1234.0,3162.0,137,0389a6366b3a51fad8b5,10.283333333333333,26.35,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,100.0,EA,200,10/1,10,2023-05-22_20-18-22,Silica-CS 4g,1062.0,3378.0,COC(=O)C(=O)C1=CC=CC=C1,1062.0,3378.0,138,4b8ba288d549f6cfc94b,8.85,28.15,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,100.0,EA,200,10/1,5,2023-05-22_20-29-53,Silica-CS 4g,2295.0,6060.0,COC(=O)C(=O)C1=CC=CC=C1,2295.0,6060.0,139,ab1062a71079c605f750,9.5625,25.25,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,150.0,EA,200,10/1,5,2023-05-22_20-40-30,Silica-CS 4g,2515.0,5883.0,COC(=O)C(=O)C1=CC=CC=C1,2515.0,5883.0,140,50e113fcc37184809670,10.479166666666666,24.5125,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,150.0,EA,200,10/1,10,2023-05-22_20-49-26,Silica-CS 4g,1039.0,3545.0,COC(=O)C(=O)C1=CC=CC=C1,1039.0,3545.0,141,ad0ace61c29817c678c2,8.658333333333333,29.541666666666668,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,50.0,EA,200,20/1,10,2023-05-23_11-18-13,Silica-CS 4g,1675.0,4146.0,COC(=O)C(=O)C1=CC=CC=C1,1675.0,4146.0,142,66da447ca0fe7160cc1c,13.958333333333334,34.55,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,100.0,EA,200,20/1,5,2023-05-23_11-05-30,Silica-CS 4g,3253.0,7996.0,COC(=O)C(=O)C1=CC=CC=C1,3253.0,7996.0,143,bbb514661c0a49694d6a,13.554166666666667,33.31666666666667,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,100.0,EA,200,20/1,10,2023-05-23_10-10-59,Silica-CS 4g,1775.0,3555.0,COC(=O)C(=O)C1=CC=CC=C1,1775.0,3555.0,144,8b58e9d7a710f55e49d3,14.791666666666666,29.625,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,150.0,EA,200,20/1,5,2023-05-23_10-37-35,Silica-CS 4g,1301.0,5130.0,COC(=O)C(=O)C1=CC=CC=C1,1301.0,5130.0,145,e9dc948c0e68a88eb621,5.420833333333333,21.375,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,50.0,EA,200,50/1,10,2023-05-23_11-38-39,Silica-CS 4g,1786.0,7025.0,COC(=O)C(=O)C1=CC=CC=C1,1786.0,7025.0,146,7caf1db075b91197ba34,14.883333333333333,58.541666666666664,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,100.0,EA,200,50/1,10,2023-05-23_13-08-08,Silica-CS 4g,2371.0,7434.0,COC(=O)C(=O)C1=CC=CC=C1,2371.0,7434.0,147,7b42519983cf93dd7efd,19.758333333333333,61.95,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,150.0,EA,200,50/1,10,2023-05-23_13-27-19,Silica-CS 4g,2461.0,7465.0,COC(=O)C(=O)C1=CC=CC=C1,2461.0,7465.0,148,9bbd36c8b484b5609808,20.508333333333333,62.208333333333336,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,50.0,EA,200,50/1,5,2023-05-23_13-56-37,Silica-CS 4g,5417.0,12585.0,COC(=O)C(=O)C1=CC=CC=C1,5417.0,12585.0,149,1844eab177de5d01fab6,22.570833333333333,52.4375,keep,,,user_confirmed_protocol_2026-08-13
15206-55-0,Methyl Benzoylformate,0.98,1.155,100.0,EA,200,50/1,5,2023-05-23_14-24-35,Silica-CS 4g,6588.0,12408.0,COC(=O)C(=O)C1=CC=CC=C1,6588.0,12408.0,150,9862563d18aae2868342,27.45,51.7,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,50.0,PE,200,1/1,10,2023-05-23_15-47-54,Silica-CS 4g,678.0,1075.0,CCOC(=O)C1=CC=C(C=C1)F,678.0,1075.0,151,dc81bc0ec00000b873d8,5.65,8.958333333333334,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,100.0,PE,200,1/1,10,2023-05-23_15-51-50,Silica-CS 4g,674.0,1064.0,CCOC(=O)C1=CC=C(C=C1)F,674.0,1064.0,152,2fb4bd26afd624878f05,5.616666666666666,8.866666666666667,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,50.0,PE,200,1/1,5,2023-05-23_16-01-17,Silica-CS 4g,1774.0,2601.0,CCOC(=O)C1=CC=C(C=C1)F,1774.0,2601.0,153,f88f7a1eb991ef2927ad,7.391666666666667,10.8375,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,100.0,PE,200,1/1,5,2023-05-23_16-06-37,Silica-CS 4g,1608.0,2876.0,CCOC(=O)C1=CC=C(C=C1)F,1608.0,2876.0,154,f4ca1fa835f2cc3104d2,6.7,11.983333333333333,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,150.0,PE,200,1/1,5,2023-05-23_16-12-02,Silica-CS 4g,1603.0,2947.0,CCOC(=O)C1=CC=C(C=C1)F,1603.0,2947.0,155,4d5bd5dcd2ca1ca97cc7,6.679166666666666,12.279166666666667,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,50.0,PE,200,2/1,10,2023-05-23_16-18-37,Silica-CS 4g,781.0,1209.0,CCOC(=O)C1=CC=C(C=C1)F,781.0,1209.0,156,c2349adace8ee903700a,6.508333333333334,10.075,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,100.0,PE,200,2/1,5,2023-05-23_16-42-21,Silica-CS 4g,1283.0,2253.0,CCOC(=O)C1=CC=C(C=C1)F,1283.0,2253.0,157,66dc3ddd818671ed42f2,5.345833333333333,9.3875,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,150.0,PE,200,2/1,5,2023-05-23_16-48-44,Silica-CS 4g,1247.0,2203.0,CCOC(=O)C1=CC=C(C=C1)F,1247.0,2203.0,158,73643e9fb4158e8dc613,5.195833333333334,9.179166666666667,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,100.0,PE,200,5/1,10,2023-05-23_17-04-02,Silica-CS 4g,774.0,1525.0,CCOC(=O)C1=CC=C(C=C1)F,774.0,1525.0,159,33123966b214578291a5,6.45,12.708333333333334,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,150.0,PE,200,5/1,10,2023-05-23_17-09-23,Silica-CS 4g,757.0,1570.0,CCOC(=O)C1=CC=C(C=C1)F,757.0,1570.0,160,42770dd6e8757a403d93,6.308333333333334,13.083333333333334,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,50.0,PE,200,5/1,5,2023-05-23_17-17-09,Silica-CS 4g,1426.0,2345.0,CCOC(=O)C1=CC=C(C=C1)F,1426.0,2345.0,161,6da41d896190561e7545,5.941666666666666,9.770833333333334,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,100.0,PE,200,5/1,5,2023-05-23_17-24-19,Silica-CS 4g,1373.0,2392.0,CCOC(=O)C1=CC=C(C=C1)F,1373.0,2392.0,162,edfd927c8b6bab1e5062,5.720833333333333,9.966666666666667,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,50.0,PE,200,10/1,10,2023-05-23_18-43-56,Silica-CS 4g,816.0,1306.0,CCOC(=O)C1=CC=C(C=C1)F,816.0,1306.0,163,d1483fc2e333c62494b3,6.8,10.883333333333333,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,100.0,PE,200,10/1,10,2023-05-23_18-51-00,Silica-CS 4g,850.0,1477.0,CCOC(=O)C1=CC=C(C=C1)F,850.0,1477.0,164,09f7ce5c473ea7ea5d94,7.083333333333333,12.308333333333334,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,150.0,PE,200,10/1,10,2023-05-23_18-56-31,Silica-CS 4g,809.0,1576.0,CCOC(=O)C1=CC=C(C=C1)F,809.0,1576.0,165,e5920883445126b94173,6.741666666666666,13.133333333333333,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,50.0,PE,200,10/1,5,2023-05-23_19-05-16,Silica-CS 4g,1629.0,2807.0,CCOC(=O)C1=CC=C(C=C1)F,1629.0,2807.0,166,0b32dc8416d7507d4026,6.7875,11.695833333333333,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,150.0,PE,200,10/1,5,2023-05-23_19-24-39,Silica-CS 4g,1414.0,2947.0,CCOC(=O)C1=CC=C(C=C1)F,1414.0,2947.0,167,116c1f9856d3b21e0832,5.891666666666667,12.279166666666667,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,50.0,PE,200,20/1,10,2023-05-23_19-36-56,Silica-CS 4g,1102.0,1886.0,CCOC(=O)C1=CC=C(C=C1)F,1102.0,1886.0,168,0dd38abec3981f296cfb,9.183333333333334,15.716666666666667,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,100.0,PE,200,20/1,10,2023-05-23_19-44-25,Silica-CS 4g,1032.0,1981.0,CCOC(=O)C1=CC=C(C=C1)F,1032.0,1981.0,169,35afc3cdfff849ffe8c9,8.6,16.508333333333333,keep,,,user_confirmed_protocol_2026-08-13
451-46-7,Ethyl 4-Fluorobenzoate,0.98,1.146,150.0,PE,200,20/1,10,2023-05-23_19-51-17,Silica-CS 4g,895.0,1966.0,CCOC(=O)C1=CC=C(C=C1)F,895.0,1966.0,170,6a14c52ea5a2435a909a,7.458333333333333,16.383333333333333,keep,,,user_confirmed_protocol_2026-08-13
